( 2023/02/09 17:05:27.977) #right_data: ,R_FSR1,R_FSR2,R_FSR3,R_FSR4,R_FSR5,R_FSR6,R_FSR7,R_FSR8
( 2023/02/09 17:07:24.533) #right_data: ,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:24.600) #right_data: ,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:24.665) #right_data: ,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:24.722) #right_data: ,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:24.782) #right_data: ,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:24.841) #right_data: ,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:24.907) #right_data: ,0.1,0.0,0.0,0.0,0.0,0.0,0.03,0.0
( 2023/02/09 17:07:24.972) #right_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.23,0.33
( 2023/02/09 17:07:25.037) #right_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.23,0.33
( 2023/02/09 17:07:25.095) #right_data: ,0.57,0.0,0.01,0.31,0.0,0.83,7.13,6.06
( 2023/02/09 17:07:25.151) #right_data: ,0.55,0.04,0.2,0.52,0.02,1.04,6.49,5.54
( 2023/02/09 17:07:25.292) #right_data: ,0.55,0.04,0.2,0.52,0.02,1.04,6.49,5.54
( 2023/02/09 17:07:25.357) #right_data: ,0.51,1.12,1.03,1.14,0.05,0.26,3.47,2.73
( 2023/02/09 17:07:25.418) #right_data: ,0.65,0.29,1.25,0.02,0.06,0.45,2.82,1.63
( 2023/02/09 17:07:25.479) #right_data: ,0.8,1.11,0.47,0.29,0.07,0.55,1.51,0.38
( 2023/02/09 17:07:25.543) #right_data: ,0.84,4.96,2.47,1.61,0.05,1.18,0.08,0.01
( 2023/02/09 17:07:25.610) #right_data: ,2.28,5.99,3.11,1.74,0.0,0.8,0.0,0.0
( 2023/02/09 17:07:25.679) #right_data: ,4.8,6.8,3.08,0.47,0.0,0.12,0.0,0.0
( 2023/02/09 17:07:25.738) #right_data: ,5.3,3.01,0.85,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:25.797) #right_data: ,2.92,0.91,0.12,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:25.861) #right_data: ,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:25.925) #right_data: ,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:25.987) #right_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:26.048) #right_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:26.105) #right_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:26.166) #right_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:26.230) #right_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:26.296) #right_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:26.353) #right_data: ,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:26.411) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,1.21,1.12
( 2023/02/09 17:07:26.474) #right_data: ,0.03,0.0,0.0,0.0,0.0,0.0,3.47,3.25
( 2023/02/09 17:07:26.539) #right_data: ,0.34,0.0,0.0,0.18,0.0,0.41,6.34,5.73
( 2023/02/09 17:07:26.606) #right_data: ,0.38,0.0,0.03,0.26,0.0,0.57,6.72,5.99
( 2023/02/09 17:07:26.665) #right_data: ,0.18,0.15,0.26,0.45,0.0,0.81,6.49,5.6
( 2023/02/09 17:07:26.726) #right_data: ,0.18,0.25,0.41,0.55,0.0,0.95,5.92,5.18
( 2023/02/09 17:07:26.785) #right_data: ,0.2,0.38,0.62,0.65,0.01,1.09,5.12,4.49
( 2023/02/09 17:07:26.852) #right_data: ,0.33,0.78,0.98,0.94,0.03,0.09,3.74,3.11
( 2023/02/09 17:07:26.919) #right_data: ,0.8,1.51,1.74,0.99,0.05,1.02,0.86,0.73
( 2023/02/09 17:07:26.986) #right_data: ,1.05,2.23,2.36,1.45,0.06,0.87,0.23,0.3
( 2023/02/09 17:07:27.047) #right_data: ,3.29,5.42,3.51,1.23,0.0,0.43,0.0,0.0
( 2023/02/09 17:07:27.106) #right_data: ,4.54,5.86,3.4,0.33,0.0,0.15,0.0,0.0
( 2023/02/09 17:07:27.168) #right_data: ,5.99,4.64,1.34,0.36,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:27.240) #right_data: ,5.54,2.06,1.02,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:27.307) #right_data: ,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:27.366) #right_data: ,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:27.428) #right_data: ,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:27.491) #right_data: ,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:27.557) #right_data: ,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:27.623) #right_data: ,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:27.684) #right_data: ,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:27.745) #right_data: ,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:27.808) #right_data: ,0.01,0.0,0.0,0.0,0.0,0.0,0.07,0.11
( 2023/02/09 17:07:27.874) #right_data: ,0.01,0.0,0.0,0.0,0.0,0.0,0.07,0.11
( 2023/02/09 17:07:27.943) #right_data: ,0.48,0.0,0.0,0.1,0.0,0.36,6.97,6.13
( 2023/02/09 17:07:28.003) #right_data: ,0.59,0.0,0.0,0.26,0.0,0.55,7.31,6.27
( 2023/02/09 17:07:28.063) #right_data: ,0.55,0.17,0.26,0.4,0.0,0.66,6.97,5.92
( 2023/02/09 17:07:28.121) #right_data: ,0.46,0.35,0.34,0.39,0.0,0.62,6.72,5.66
( 2023/02/09 17:07:28.186) #right_data: ,0.46,0.35,0.34,0.39,0.0,0.62,6.72,5.66
( 2023/02/09 17:07:28.258) #right_data: ,0.44,0.16,0.61,0.58,0.0,0.6,5.01,3.78
( 2023/02/09 17:07:28.324) #right_data: ,0.86,1.67,1.06,0.83,0.02,0.79,2.95,1.09
( 2023/02/09 17:07:28.385) #right_data: ,0.18,3.43,0.78,1.14,0.03,0.89,0.29,0.77
( 2023/02/09 17:07:28.443) #right_data: ,3.55,6.72,2.73,0.57,0.0,0.24,0.0,0.0
( 2023/02/09 17:07:28.506) #right_data: ,4.69,7.22,2.5,1.16,0.0,0.04,0.0,0.0
( 2023/02/09 17:07:28.573) #right_data: ,4.21,2.82,0.47,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:28.644) #right_data: ,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:28.705) #right_data: ,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:28.764) #right_data: ,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:28.826) #right_data: ,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:28.894) #right_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:28.963) #right_data: ,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:29.022) #right_data: ,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:29.084) #right_data: ,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:29.149) #right_data: ,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:29.217) #right_data: ,0.01,0.0,0.0,0.0,0.0,0.0,0.41,0.51
( 2023/02/09 17:07:29.284) #right_data: ,0.02,0.0,0.0,0.0,0.0,0.0,3.51,2.76
( 2023/02/09 17:07:29.346) #right_data: ,0.43,0.0,0.02,0.2,0.0,0.39,6.88,5.66
( 2023/02/09 17:07:29.405) #right_data: ,0.38,0.14,0.17,0.39,0.0,0.66,7.22,6.13
( 2023/02/09 17:07:29.465) #right_data: ,0.25,0.5,0.31,0.4,0.0,0.56,7.05,5.79
( 2023/02/09 17:07:29.531) #right_data: ,0.25,0.5,0.31,0.4,0.0,0.56,7.05,5.79
( 2023/02/09 17:07:29.597) #right_data: ,0.32,1.05,0.49,0.52,0.0,0.61,5.79,4.75
( 2023/02/09 17:07:29.663) #right_data: ,0.32,1.05,0.49,0.52,0.0,0.61,5.79,4.75
( 2023/02/09 17:07:29.725) #right_data: ,0.72,1.36,1.01,0.94,0.0,0.92,3.47,2.06
( 2023/02/09 17:07:29.786) #right_data: ,0.72,1.36,1.01,0.94,0.0,0.92,3.47,2.06
( 2023/02/09 17:07:29.845) #right_data: ,4.08,6.8,2.26,1.18,0.0,0.19,0.0,0.0
( 2023/02/09 17:07:29.910) #right_data: ,5.07,7.13,1.65,0.71,0.0,0.03,0.0,0.0
( 2023/02/09 17:07:29.978) #right_data: ,5.99,4.3,0.72,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:30.041) #right_data: ,4.75,1.14,0.27,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:30.100) #right_data: ,4.75,1.14,0.27,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:30.165) #right_data: ,4.75,1.14,0.27,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:30.232) #right_data: ,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:30.300) #right_data: ,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:30.360) #right_data: ,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:30.419) #right_data: ,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:30.481) #right_data: ,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:30.549) #right_data: ,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:30.618) #right_data: ,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:30.678) #right_data: ,0.08,0.0,0.0,0.0,0.0,0.0,0.02,1.18
( 2023/02/09 17:07:30.736) #right_data: ,0.08,0.0,0.0,0.0,0.0,0.0,0.02,1.18
( 2023/02/09 17:07:30.795) #right_data: ,0.47,0.0,0.0,0.25,0.0,0.51,7.48,6.2
( 2023/02/09 17:07:30.858) #right_data: ,0.31,0.0,0.03,0.35,0.0,0.62,7.48,6.13
( 2023/02/09 17:07:30.917) #right_data: ,0.21,0.17,0.25,0.48,0.0,0.73,6.97,5.79
( 2023/02/09 17:07:30.984) #right_data: ,0.17,0.26,0.33,0.5,0.0,0.72,6.72,5.6
( 2023/02/09 17:07:31.046) #right_data: ,0.18,0.35,0.41,0.54,0.0,0.76,6.27,5.36
( 2023/02/09 17:07:31.105) #right_data: ,0.56,1.18,0.79,0.79,0.0,0.94,4.69,3.78
( 2023/02/09 17:07:31.168) #right_data: ,0.85,1.09,1.02,0.91,0.02,0.98,3.58,2.47
( 2023/02/09 17:07:31.233) #right_data: ,0.12,2.67,0.45,1.16,0.04,1.07,1.39,1.17
( 2023/02/09 17:07:31.301) #right_data: ,3.36,5.92,2.44,0.49,0.0,0.45,0.01,0.0
( 2023/02/09 17:07:31.360) #right_data: ,5.18,5.86,1.34,0.49,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:31.416) #right_data: ,5.42,4.17,1.03,0.12,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:31.473) #right_data: ,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:31.536) #right_data: ,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:31.601) #right_data: ,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:31.665) #right_data: ,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:31.729) #right_data: ,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:31.788) #right_data: ,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:31.847) #right_data: ,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:31.910) #right_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:31.977) #right_data: ,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:32.037) #right_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.54,0.71
( 2023/02/09 17:07:32.095) #right_data: ,0.01,0.0,0.0,0.0,0.0,0.0,1.92,1.83
( 2023/02/09 17:07:32.158) #right_data: ,0.33,0.0,0.0,0.08,0.0,0.21,5.18,4.35
( 2023/02/09 17:07:32.228) #right_data: ,0.53,0.0,0.01,0.26,0.0,0.48,6.34,5.07
( 2023/02/09 17:07:32.297) #right_data: ,0.53,0.0,0.01,0.26,0.0,0.48,6.34,5.07
( 2023/02/09 17:07:32.355) #right_data: ,0.34,0.55,0.4,0.44,0.0,0.69,6.57,5.3
( 2023/02/09 17:07:32.414) #right_data: ,0.37,1.0,0.48,0.47,0.0,0.71,5.79,4.75
( 2023/02/09 17:07:32.475) #right_data: ,0.64,0.49,0.78,0.67,0.02,0.92,4.12,3.22
( 2023/02/09 17:07:32.541) #right_data: ,0.94,1.12,1.01,0.82,0.04,1.02,2.89,1.37
( 2023/02/09 17:07:32.606) #right_data: ,1.16,3.05,0.78,1.09,0.04,0.94,0.71,0.41
( 2023/02/09 17:07:32.666) #right_data: ,3.43,5.54,2.06,1.2,0.0,0.33,0.01,0.0
( 2023/02/09 17:07:32.724) #right_data: ,4.4,6.27,2.06,1.0,0.0,0.1,0.0,0.0
( 2023/02/09 17:07:32.783) #right_data: ,4.4,6.27,2.06,1.0,0.0,0.1,0.0,0.0
( 2023/02/09 17:07:32.847) #right_data: ,6.13,5.18,0.94,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:32.913) #right_data: ,5.54,2.85,0.41,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:32.981) #right_data: ,3.22,1.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:33.042) #right_data: ,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:33.101) #right_data: ,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:33.162) #right_data: ,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:33.228) #right_data: ,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:33.295) #right_data: ,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:33.354) #right_data: ,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:33.413) #right_data: ,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:33.476) #right_data: ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:33.543) #right_data: ,0.02,0.0,0.0,0.0,0.0,0.0,1.32,1.14
( 2023/02/09 17:07:33.610) #right_data: ,0.75,0.0,0.0,0.36,0.0,0.6,7.22,6.49
( 2023/02/09 17:07:33.675) #right_data: ,0.1,0.02,0.18,0.61,0.0,0.92,6.97,5.79
( 2023/02/09 17:07:33.735) #right_data: ,1.41,1.76,1.04,0.82,0.01,0.86,3.66,2.03
( 2023/02/09 17:07:33.794) #right_data: ,1.43,2.44,1.16,0.86,0.0,0.83,2.36,0.99
( 2023/02/09 17:07:33.857) #right_data: ,1.43,2.44,1.16,0.86,0.0,0.83,2.36,0.99
( 2023/02/09 17:07:33.923) #right_data: ,1.41,3.15,0.61,1.14,0.02,1.01,0.45,1.11
( 2023/02/09 17:07:33.990) #right_data: ,1.61,3.58,1.28,0.28,0.04,1.1,0.88,0.79
( 2023/02/09 17:07:34.051) #right_data: ,2.11,4.08,1.61,0.53,0.04,1.1,0.39,0.4
( 2023/02/09 17:07:34.108) #right_data: ,4.17,6.13,2.56,0.55,0.0,0.27,0.0,0.0
( 2023/02/09 17:07:34.171) #right_data: ,5.54,6.06,0.39,0.34,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:34.238) #right_data: ,4.35,0.03,0.16,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:34.305) #right_data: ,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:34.364) #right_data: ,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:34.422) #right_data: ,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:34.485) #right_data: ,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:34.559) #right_data: ,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:34.626) #right_data: ,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:34.684) #right_data: ,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:34.745) #right_data: ,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:34.805) #right_data: ,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:34.869) #right_data: ,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:34.937) #right_data: ,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:34.999) #right_data: ,0.04,0.0,0.0,0.09,0.0,0.21,5.66,5.42
( 2023/02/09 17:07:35.057) #right_data: ,0.04,0.0,0.0,0.09,0.0,0.21,5.66,5.42
( 2023/02/09 17:07:35.175) #right_data: ,0.7,0.27,0.88,1.02,0.03,0.3,3.91,3.99
( 2023/02/09 17:07:35.240) #right_data: ,0.93,0.7,1.23,0.0,0.04,0.51,1.25,1.85
( 2023/02/09 17:07:35.307) #right_data: ,1.22,1.09,0.73,0.61,0.04,0.53,1.05,1.16
( 2023/02/09 17:07:35.366) #right_data: ,1.22,1.09,0.73,0.61,0.04,0.53,1.05,1.16
( 2023/02/09 17:07:35.423) #right_data: ,0.79,1.65,1.28,0.5,0.04,1.2,0.71,0.62
( 2023/02/09 17:07:35.487) #right_data: ,2.95,4.03,2.16,0.63,0.01,0.86,0.09,0.02
( 2023/02/09 17:07:35.553) #right_data: ,5.18,5.92,2.67,1.26,0.0,0.19,0.0,0.0
( 2023/02/09 17:07:35.623) #right_data: ,5.92,5.73,1.59,0.8,0.0,0.02,0.0,0.0
( 2023/02/09 17:07:35.682) #right_data: ,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:35.740) #right_data: ,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:35.799) #right_data: ,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:35.863) #right_data: ,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:35.928) #right_data: ,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:35.990) #right_data: ,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:36.048) #right_data: ,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:36.106) #right_data: ,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:36.168) #right_data: ,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:36.235) #right_data: ,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:36.303) #right_data: ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:36.365) #right_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.06,0.12
( 2023/02/09 17:07:36.423) #right_data: ,0.04,0.0,0.0,0.01,0.0,0.01,2.16,2.58
( 2023/02/09 17:07:36.485) #right_data: ,0.04,0.0,0.0,0.01,0.0,0.01,2.16,2.58
( 2023/02/09 17:07:36.553) #right_data: ,0.04,0.0,0.0,0.01,0.0,0.01,2.16,2.58
( 2023/02/09 17:07:36.621) #right_data: ,0.04,0.0,0.0,0.01,0.0,0.01,2.16,2.58
( 2023/02/09 17:07:36.680) #right_data: ,0.38,0.19,0.17,0.18,0.0,0.53,6.06,4.85
( 2023/02/09 17:07:36.740) #right_data: ,0.27,0.22,0.18,0.21,0.0,0.5,5.86,4.59
( 2023/02/09 17:07:36.799) #right_data: ,0.2,0.34,0.25,0.33,0.0,0.61,5.73,4.45
( 2023/02/09 17:07:36.865) #right_data: ,0.2,0.34,0.25,0.33,0.0,0.61,5.73,4.45
( 2023/02/09 17:07:36.934) #right_data: ,0.57,1.26,0.92,0.75,0.04,1.07,3.82,3.11
( 2023/02/09 17:07:36.997) #right_data: ,0.91,5.18,1.85,1.21,0.01,0.73,0.2,0.27
( 2023/02/09 17:07:37.055) #right_data: ,2.5,6.06,0.75,0.36,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:37.114) #right_data: ,1.99,3.43,0.79,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:37.180) #right_data: ,1.99,3.43,0.79,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:37.245) #right_data: ,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:37.312) #right_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:37.371) #right_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:37.428) #right_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:37.490) #right_data: ,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:37.556) #right_data: ,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:37.626) #right_data: ,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:37.686) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.39
( 2023/02/09 17:07:37.747) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,1.55,2.03
( 2023/02/09 17:07:37.806) #right_data: ,0.0,0.0,0.0,0.1,0.0,0.22,3.36,3.29
( 2023/02/09 17:07:37.873) #right_data: ,0.2,0.22,0.25,0.34,0.0,0.61,5.24,4.54
( 2023/02/09 17:07:37.939) #right_data: ,0.2,0.82,0.4,0.39,0.0,0.65,5.79,4.9
( 2023/02/09 17:07:38.000) #right_data: ,0.2,1.05,0.48,0.43,0.0,0.64,5.54,4.69
( 2023/02/09 17:07:38.064) #right_data: ,0.29,1.14,0.79,0.73,0.0,0.8,4.21,3.58
( 2023/02/09 17:07:38.122) #right_data: ,0.4,1.85,0.96,0.87,0.0,0.95,3.58,3.01
( 2023/02/09 17:07:38.183) #right_data: ,0.5,2.21,1.1,0.97,0.0,1.01,2.89,2.39
( 2023/02/09 17:07:38.250) #right_data: ,0.66,2.85,0.25,1.11,0.01,1.1,1.74,1.45
( 2023/02/09 17:07:38.322) #right_data: ,1.45,5.86,2.95,1.41,0.0,0.98,0.0,0.03
( 2023/02/09 17:07:38.382) #right_data: ,2.92,6.65,3.51,1.39,0.0,0.44,0.0,0.0
( 2023/02/09 17:07:38.439) #right_data: ,5.12,6.97,2.36,0.84,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:38.503) #right_data: ,5.18,3.82,0.65,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:38.570) #right_data: ,0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:38.638) #right_data: ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:38.696) #right_data: ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:38.754) #right_data: ,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:38.815) #right_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:38.881) #right_data: ,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:38.952) #right_data: ,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:39.012) #right_data: ,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:39.071) #right_data: ,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:39.131) #right_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.04,0.03
( 2023/02/09 17:07:39.196) #right_data: ,0.27,0.0,0.0,0.14,0.0,0.24,5.99,5.01
( 2023/02/09 17:07:39.266) #right_data: ,0.55,0.0,0.03,0.42,0.0,0.55,6.8,5.36
( 2023/02/09 17:07:39.332) #right_data: ,0.73,1.0,0.59,0.56,0.0,0.69,6.65,4.75
( 2023/02/09 17:07:39.394) #right_data: ,0.88,0.45,0.85,0.7,0.01,0.75,5.3,3.43
( 2023/02/09 17:07:39.452) #right_data: ,0.88,0.45,0.85,0.7,0.01,0.75,5.3,3.43
( 2023/02/09 17:07:39.518) #right_data: ,0.88,0.45,0.85,0.7,0.01,0.75,5.3,3.43
( 2023/02/09 17:07:39.586) #right_data: ,1.08,3.4,0.45,1.07,0.01,0.75,1.89,0.21
( 2023/02/09 17:07:39.654) #right_data: ,2.36,5.79,2.21,0.12,0.0,0.4,0.06,0.0
( 2023/02/09 17:07:39.722) #right_data: ,3.51,6.2,2.47,1.26,0.0,0.23,0.0,0.0
( 2023/02/09 17:07:39.782) #right_data: ,5.99,4.26,0.76,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:39.847) #right_data: ,4.59,0.88,0.17,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:39.915) #right_data: ,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:39.985) #right_data: ,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:40.044) #right_data: ,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:40.101) #right_data: ,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:40.216) #right_data: ,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:07:40.280) #right_data: ,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
