( 2023/02/09 15:46:50.494) #right_data: ,R_FSR1,R_FSR2,R_FSR3,R_FSR4,R_FSR5,R_FSR6,R_FSR7,R_FSR8
( 2023/02/09 15:48:06.806) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:06.872) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:06.937) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:07.001) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:07.060) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:07.117) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:07.180) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:07.245) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:07.317) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:07.376) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:07.433) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:07.497) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:07.564) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:07.626) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:07.684) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:07.744) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:07.808) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:07.871) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:07.935) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:08.000) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:08.058) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:08.116) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:08.183) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:08.247) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:08.312) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:08.373) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:08.430) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:08.492) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:08.557) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:08.624) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:08.683) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:08.741) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:08.800) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:08.865) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:08.930) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:08.989) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:09.049) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:09.107) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:09.169) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:09.235) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:09.302) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:09.362) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:09.422) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:09.485) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:09.552) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:09.619) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:09.677) #right_data: ,0.02,0,0,0,0,0,0,0
( 2023/02/09 15:48:09.737) #right_data: ,0.02,0,0,0,0,0,0,0
( 2023/02/09 15:48:09.801) #right_data: ,0.02,0,0,0,0,0,0,0
( 2023/02/09 15:48:09.865) #right_data: ,0.02,0,0,0,0,0,0,0
( 2023/02/09 15:48:09.931) #right_data: ,0.02,0,0,0,0,0,0,0
( 2023/02/09 15:48:09.989) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:10.047) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:10.105) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:10.169) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:10.237) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:10.301) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:10.360) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:10.418) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:10.480) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:10.547) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:10.616) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:10.675) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:10.732) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:10.795) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:10.860) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:10.924) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:10.988) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:11.046) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:11.106) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:11.173) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:11.240) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:11.298) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:11.356) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:11.413) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:11.477) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:11.544) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:11.610) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:11.671) #right_data: ,0.01,0,0,0,0,0,0,0
