( 2023/02/09 15:46:50.487) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/09 15:48:08.550) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:08.616) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:08.680) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:08.738) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:08.796) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:08.859) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:08.923) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:08.985) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:09.044) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:09.104) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:09.163) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:09.229) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:09.294) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:09.358) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:09.417) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:09.479) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:09.544) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:09.612) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:09.674) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:09.733) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:09.794) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:09.858) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:09.924) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:09.986) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:10.043) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:10.101) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:10.163) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:10.229) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:10.295) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:10.356) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:10.415) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:10.475) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:10.540) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:10.607) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:10.671) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:10.729) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:10.788) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:10.852) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:10.918) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:10.985) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:11.042) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:11.101) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:11.164) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:11.231) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:11.295) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:11.353) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:11.410) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:11.471) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:11.536) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:11.604) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:11.666) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:11.726) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:11.788) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:11.852) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:11.916) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:11.980) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:12.038) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:12.099) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:12.163) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:12.231) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:12.300) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:12.358) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:12.419) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:12.484) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:12.549) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:12.611) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:12.670) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:12.730) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:12.790) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:12.854) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:12.918) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:12.978) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:13.036) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:13.096) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:13.162) #left_data: ,0,0,0.01,0.07,0,0,0,0
( 2023/02/09 15:48:13.227) #left_data: ,0,0,0.02,0.07,0,0,0,0
( 2023/02/09 15:48:13.289) #left_data: ,0,0,0.02,0.07,0,0,0,0
( 2023/02/09 15:48:13.349) #left_data: ,0,0,0.03,0.08,0,0,0,0
( 2023/02/09 15:48:13.408) #left_data: ,0,0,0.03,0.08,0,0,0,0
( 2023/02/09 15:48:13.471) #left_data: ,0,0,0.02,0.08,0,0,0,0
( 2023/02/09 15:48:13.535) #left_data: ,0,0,0.02,0.08,0,0,0,0
