( 2023/02/09 17:11:46.352) #right_data: ,R_FSR1,R_FSR2,R_FSR3,R_FSR4,R_FSR5,R_FSR6,R_FSR7,R_FSR8
( 2023/02/09 17:12:41.832) #right_data: ,3.62,0,0,0.95,0,0.17,3.43,2.03
( 2023/02/09 17:12:41.891) #right_data: ,5.79,0.57,0.85,0.17,0,0.45,2.31,0.44
( 2023/02/09 17:12:41.956) #right_data: ,6.49,0.44,0.61,0.96,0,0.75,0.41,1.06
( 2023/02/09 17:12:42.025) #right_data: ,6.72,2.5,1.65,1.23,0,1.01,0.06,0.06
( 2023/02/09 17:12:42.095) #right_data: ,6.42,2.47,1.59,0.79,0,0.6,0.02,0
( 2023/02/09 17:12:42.156) #right_data: ,6.27,2.39,1.57,0.55,0,0.48,0,0
( 2023/02/09 17:12:42.216) #right_data: ,6.65,3.51,1.99,0.42,0,0.38,0.01,0
( 2023/02/09 17:12:42.276) #right_data: ,6.88,4.17,2.34,0.62,0,0.46,0.01,0
( 2023/02/09 17:12:42.345) #right_data: ,7.13,4.49,2.82,1.34,0,0.46,0,0
( 2023/02/09 17:12:42.413) #right_data: ,5.01,0.45,1.16,0.57,0,0.03,0,0
( 2023/02/09 17:12:42.474) #right_data: ,0.03,0,0,0.04,0,0,0,0
( 2023/02/09 17:12:42.534) #right_data: ,0.36,0,0,0,0,0,0,0
( 2023/02/09 17:12:42.599) #right_data: ,0.33,0,0,0,0,0,0,0
( 2023/02/09 17:12:42.666) #right_data: ,0.52,0,0,0,0,0,0,0
( 2023/02/09 17:12:42.733) #right_data: ,0.61,0,0,0,0,0,0,0
( 2023/02/09 17:12:42.798) #right_data: ,0.64,0,0,0,0,0,0,0
( 2023/02/09 17:12:42.857) #right_data: ,0.64,0,0,0,0,0,0,0
( 2023/02/09 17:12:42.916) #right_data: ,0.5,0,0,0,0,0,0.02,0
( 2023/02/09 17:12:42.981) #right_data: ,0.4,0,0,0,0,0.02,0.88,0.5
( 2023/02/09 17:12:43.047) #right_data: ,4.59,0,0,1.2,0,0.69,5.12,3.11
( 2023/02/09 17:12:43.116) #right_data: ,4.59,0,0,1.2,0,0.69,5.12,3.11
( 2023/02/09 17:12:43.178) #right_data: ,5.79,0.16,0.38,0.49,0,1.07,3.82,1.69
( 2023/02/09 17:12:43.237) #right_data: ,6.42,1,1.17,0.84,0,0.76,0.65,0.45
( 2023/02/09 17:12:43.301) #right_data: ,6.42,0.18,0.2,0.78,0,0.06,0.13,0.07
( 2023/02/09 17:12:43.370) #right_data: ,6.34,1.45,0.96,0.88,0,0.89,0.07,0
( 2023/02/09 17:12:43.438) #right_data: ,6.34,2.34,1.28,0.72,0,0.79,0.09,0
( 2023/02/09 17:12:43.499) #right_data: ,6.97,4.17,2.01,1.14,0,0.91,0.22,0
( 2023/02/09 17:12:43.561) #right_data: ,6.27,3.86,2.7,1.85,0,0.42,0,0
( 2023/02/09 17:12:43.627) #right_data: ,4.49,0.4,1.01,0.61,0,0,0,0
( 2023/02/09 17:12:43.694) #right_data: ,0.35,0,0,0.02,0,0,0,0
( 2023/02/09 17:12:43.763) #right_data: ,0.39,0,0,0,0,0,0,0
( 2023/02/09 17:12:43.822) #right_data: ,0.49,0,0,0,0,0,0,0
( 2023/02/09 17:12:43.881) #right_data: ,0.41,0,0,0,0,0,0,0
( 2023/02/09 17:12:43.943) #right_data: ,0.41,0,0,0,0,0,0,0
( 2023/02/09 17:12:44.010) #right_data: ,0.3,0,0,0,0,0,0,0
( 2023/02/09 17:12:44.078) #right_data: ,0.22,0,0,0,0,0,0,0
( 2023/02/09 17:12:44.140) #right_data: ,0.11,0,0,0,0,0,1.17,1.07
( 2023/02/09 17:12:44.200) #right_data: ,0.24,0,0,0,0,0.05,2.7,2.08
( 2023/02/09 17:12:44.258) #right_data: ,5.73,1.1,1.1,0.06,0,1.17,3.25,1.43
( 2023/02/09 17:12:44.322) #right_data: ,6.2,1.74,0.98,0.55,0,1.17,1.16,1.26
( 2023/02/09 17:12:44.395) #right_data: ,6.49,2.85,1.37,0.61,0,1.03,0,0.84
( 2023/02/09 17:12:44.463) #right_data: ,6.8,4.17,1.87,0.05,0,0.38,0.1,0.02
( 2023/02/09 17:12:44.524) #right_data: ,6.72,4.17,1.74,1.15,0,0.31,0.06,0.01
( 2023/02/09 17:12:44.585) #right_data: ,6.8,4.35,1.72,1.04,0,0.24,0.03,0
( 2023/02/09 17:12:44.650) #right_data: ,7.31,5.79,1.96,0.89,0,0.12,0.01,0
( 2023/02/09 17:12:44.717) #right_data: ,7.31,5.79,1.96,0.89,0,0.12,0.01,0
( 2023/02/09 17:12:44.786) #right_data: ,5.42,1.92,1.36,0.15,0,0,0,0
( 2023/02/09 17:12:44.846) #right_data: ,0.32,0,0,0.01,0,0,0,0
( 2023/02/09 17:12:44.905) #right_data: ,0.42,0,0,0,0,0,0,0
( 2023/02/09 17:12:44.969) #right_data: ,0.45,0,0,0,0,0,0,0
( 2023/02/09 17:12:45.036) #right_data: ,0.55,0,0,0,0,0,0,0
( 2023/02/09 17:12:45.107) #right_data: ,0.58,0,0,0,0,0,0,0
( 2023/02/09 17:12:45.168) #right_data: ,0.46,0,0,0,0,0,0,0
( 2023/02/09 17:12:45.230) #right_data: ,0.43,0,0,0,0,0,0,0
( 2023/02/09 17:12:45.296) #right_data: ,0.36,0,0,0,0,0,0,0
( 2023/02/09 17:12:45.365) #right_data: ,0.27,0,0,0,0,0,1.16,0.72
( 2023/02/09 17:12:45.439) #right_data: ,1.23,0,0,0.19,0,0.75,5.6,4.64
( 2023/02/09 17:12:45.500) #right_data: ,2.47,0,0,0.75,0,1.21,5.24,3.86
( 2023/02/09 17:12:45.558) #right_data: ,5.48,0.02,0.14,0.35,0,0.84,3.36,2.08
( 2023/02/09 17:12:45.614) #right_data: ,6.27,0.69,1.05,1.12,0,0.9,1.02,0.75
( 2023/02/09 17:12:45.682) #right_data: ,5.99,0.88,1.17,1.23,0,0.79,0.75,0.55
( 2023/02/09 17:12:45.751) #right_data: ,5.99,0.88,1.17,1.23,0,0.79,0.75,0.55
( 2023/02/09 17:12:45.820) #right_data: ,5.6,0.61,0.47,1.11,0,0.1,0.61,0.4
( 2023/02/09 17:12:45.879) #right_data: ,5.79,1.8,0.98,1.49,0,0.53,1.1,0.74
( 2023/02/09 17:12:45.937) #right_data: ,5.79,1.8,0.98,1.49,0,0.53,1.1,0.74
( 2023/02/09 17:12:45.994) #right_data: ,5.79,1.8,0.98,1.49,0,0.53,1.1,0.74
( 2023/02/09 17:12:46.053) #right_data: ,5.79,1.8,0.98,1.49,0,0.53,1.1,0.74
( 2023/02/09 17:12:46.118) #right_data: ,5.79,1.8,0.98,1.49,0,0.53,1.1,0.74
( 2023/02/09 17:12:46.180) #right_data: ,5.79,1.8,0.98,1.49,0,0.53,1.1,0.74
( 2023/02/09 17:12:46.239) #right_data: ,5.79,1.8,0.98,1.49,0,0.53,1.1,0.74
( 2023/02/09 17:12:46.304) #right_data: ,5.79,1.8,0.98,1.49,0,0.53,1.1,0.74
( 2023/02/09 17:12:46.364) #right_data: ,5.79,1.8,0.98,1.49,0,0.53,1.1,0.74
( 2023/02/09 17:12:46.422) #right_data: ,0.47,0,0,0,0,0,0,0
( 2023/02/09 17:12:46.480) #right_data: ,0.5,0,0,0,0,0,0,0
( 2023/02/09 17:12:46.541) #right_data: ,0.5,0,0,0,0,0,0,0
( 2023/02/09 17:12:46.602) #right_data: ,0.54,0,0,0,0,0,0,0
( 2023/02/09 17:12:46.670) #right_data: ,1.21,0,0,0.23,0,0.72,6.34,5.36
( 2023/02/09 17:12:46.738) #right_data: ,4.49,0,0,0.98,0,1.23,5.66,3.95
( 2023/02/09 17:12:46.800) #right_data: ,6.13,0.12,0.25,0.26,0,0.27,3.95,2.01
( 2023/02/09 17:12:46.863) #right_data: ,6.13,0.53,0.74,0.55,0,0.13,2.73,0.45
( 2023/02/09 17:12:46.927) #right_data: ,6.34,0.23,1.15,0.62,0,1.1,0.45,0.79
( 2023/02/09 17:12:46.992) #right_data: ,6.06,1.04,0.13,0.54,0,0.96,0.82,0.47
( 2023/02/09 17:12:47.061) #right_data: ,6.13,2.44,0.84,0.93,0,1.09,1.07,0.61
( 2023/02/09 17:12:47.127) #right_data: ,6.2,3.18,1.32,1.21,0,1.1,0.6,0.3
( 2023/02/09 17:12:47.189) #right_data: ,4.35,2.95,2.44,2.79,0,0.69,0,0
( 2023/02/09 17:12:47.246) #right_data: ,3.36,0.2,0.61,0.7,0,0,0,0
( 2023/02/09 17:12:47.308) #right_data: ,0.33,0,0,0,0,0,0,0
( 2023/02/09 17:12:47.369) #right_data: ,0.37,0,0,0,0,0,0,0
( 2023/02/09 17:12:47.428) #right_data: ,0.49,0,0,0,0,0,0,0
( 2023/02/09 17:12:47.487) #right_data: ,0.53,0,0,0,0,0,0,0
( 2023/02/09 17:12:47.547) #right_data: ,0.53,0,0,0,0,0,0,0
( 2023/02/09 17:12:47.612) #right_data: ,0.32,0,0,0,0,0,0,0
( 2023/02/09 17:12:47.680) #right_data: ,0.29,0,0,0,0,0,0,0
( 2023/02/09 17:12:47.747) #right_data: ,0.29,0,0,0,0,0,0,0
( 2023/02/09 17:12:47.812) #right_data: ,0.29,0,0,0,0,0,0,0
( 2023/02/09 17:12:47.874) #right_data: ,3.22,0,0,0.94,0,1.23,3.78,2.82
( 2023/02/09 17:12:47.934) #right_data: ,3.22,0,0,0.94,0,1.23,3.78,2.82
( 2023/02/09 17:12:47.995) #right_data: ,5.86,0.9,0.58,1.67,0,0.94,0.91,0.68
( 2023/02/09 17:12:48.058) #right_data: ,6.13,0.4,1.37,1.85,0,0.57,0.17,0.09
( 2023/02/09 17:12:48.196) #right_data: ,6.2,0.47,1.12,1.21,0,0.97,0.09,0.02
( 2023/02/09 17:12:48.262) #right_data: ,6.57,3.08,2.16,1.34,0,0.82,0.05,0
( 2023/02/09 17:12:48.321) #right_data: ,7.05,3.66,2.39,1.34,0,0.65,0,0
( 2023/02/09 17:12:48.381) #right_data: ,7.48,3.15,2.53,1.36,0,0.5,0,0
( 2023/02/09 17:12:48.446) #right_data: ,4.85,0,0.07,1.12,0,0,0,0
( 2023/02/09 17:12:48.507) #right_data: ,0.69,0,0,0,0,0,0,0
( 2023/02/09 17:12:48.566) #right_data: ,0.5,0,0,0,0,0,0,0
( 2023/02/09 17:12:48.626) #right_data: ,0.62,0,0,0,0,0,0.01,0
( 2023/02/09 17:12:48.690) #right_data: ,0.73,0,0,0,0,0,0.01,0
( 2023/02/09 17:12:48.755) #right_data: ,0.94,0,0,0,0,0,0,0
( 2023/02/09 17:12:48.814) #right_data: ,0.81,0,0,0,0,0,0,0
( 2023/02/09 17:12:48.875) #right_data: ,0.85,0,0,0,0,0,0,0
( 2023/02/09 17:12:48.939) #right_data: ,0.33,0,0,0,0,0,1.21,1.19
( 2023/02/09 17:12:49.007) #right_data: ,1.11,0,0,0.46,0,0.97,5.79,4.4
( 2023/02/09 17:12:49.075) #right_data: ,1.11,0,0,0.46,0,0.97,5.79,4.4
( 2023/02/09 17:12:49.137) #right_data: ,6.27,0.97,1.12,0.87,0,0.34,0.57,1.02
( 2023/02/09 17:12:49.196) #right_data: ,6.49,0.23,0.26,1.01,0,0.1,0.65,0.44
( 2023/02/09 17:12:49.260) #right_data: ,6.49,0.7,0.65,1.09,0,1.14,0.19,0.15
( 2023/02/09 17:12:49.327) #right_data: ,6.49,0.99,0.81,1.06,0,0.91,0.1,0.06
( 2023/02/09 17:12:49.396) #right_data: ,6.27,1.37,0.99,0.96,0,0.76,0.05,0
( 2023/02/09 17:12:49.459) #right_data: ,6.34,2.13,1.39,1.14,0,0.78,0.05,0
( 2023/02/09 17:12:49.518) #right_data: ,6.2,2.7,2.82,2.76,0,0.7,0,0
( 2023/02/09 17:12:49.576) #right_data: ,4.54,0,0.24,1.25,0,0,0,0
( 2023/02/09 17:12:49.640) #right_data: ,1.47,0,0,0.27,0,0,0,0
( 2023/02/09 17:12:49.708) #right_data: ,0.55,0,0,0,0,0,0,0
( 2023/02/09 17:12:49.777) #right_data: ,0.54,0,0,0,0,0,0,0
( 2023/02/09 17:12:49.837) #right_data: ,0.81,0,0,0,0,0,0,0
( 2023/02/09 17:12:49.894) #right_data: ,1.04,0,0,0,0,0,0,0
( 2023/02/09 17:12:49.959) #right_data: ,1.1,0,0,0,0,0,0,0
( 2023/02/09 17:12:50.026) #right_data: ,0.99,0,0,0,0,0,0,0
( 2023/02/09 17:12:50.093) #right_data: ,0.92,0,0,0,0,0,0,0
( 2023/02/09 17:12:50.153) #right_data: ,0.55,0,0,0,0,0,0.92,0.97
( 2023/02/09 17:12:50.212) #right_data: ,0.63,0,0.01,0,0,0.15,6.34,5.73
( 2023/02/09 17:12:50.274) #right_data: ,1.57,0,0,0.36,0,0.97,7.13,5.66
( 2023/02/09 17:12:50.341) #right_data: ,3.55,0,0,0.92,0,0.19,6.42,4.96
( 2023/02/09 17:12:50.409) #right_data: ,3.82,0,0.04,1.12,0,0.35,4.75,3.62
( 2023/02/09 17:12:50.470) #right_data: ,3.66,0,0.18,1.23,0,0.46,3.18,2.21
( 2023/02/09 17:12:50.530) #right_data: ,3.25,0.03,0.28,1.27,0,0.47,2.28,1.59
( 2023/02/09 17:12:50.587) #right_data: ,3.18,0.17,0.53,0.45,0,0.72,0.73,0.47
( 2023/02/09 17:12:50.651) #right_data: ,3.18,0.17,0.53,0.45,0,0.72,0.73,0.47
( 2023/02/09 17:12:50.716) #right_data: ,3.58,0.44,0.71,0.87,0,0.94,1.49,0.82
( 2023/02/09 17:12:50.787) #right_data: ,4.59,1.08,1.07,1.32,0,1.12,1.04,0.15
( 2023/02/09 17:12:50.849) #right_data: ,5.42,0,0.02,0.12,0,0,0,0
( 2023/02/09 17:12:50.909) #right_data: ,0.46,0,0,0,0,0,0,0
( 2023/02/09 17:12:50.972) #right_data: ,0.46,0,0,0,0,0,0,0
( 2023/02/09 17:12:51.033) #right_data: ,0.65,0,0,0,0,0,0,0
( 2023/02/09 17:12:51.097) #right_data: ,0.74,0,0,0,0,0,0,0
( 2023/02/09 17:12:51.155) #right_data: ,0.88,0,0,0,0,0,0,0
( 2023/02/09 17:12:51.215) #right_data: ,0.79,0,0,0,0,0,0,0
( 2023/02/09 17:12:51.279) #right_data: ,0.66,0,0,0,0,0,0,0
( 2023/02/09 17:12:51.347) #right_data: ,0.61,0,0,0,0,0,0,0
( 2023/02/09 17:12:51.414) #right_data: ,0.28,0,0,0,0,0.01,5.18,3.82
( 2023/02/09 17:12:51.474) #right_data: ,2.95,0,0,0.73,0,0.86,7.58,5.79
( 2023/02/09 17:12:51.533) #right_data: ,4.08,0,0,0.95,0,1.01,7.13,5.18
( 2023/02/09 17:12:51.591) #right_data: ,4.45,0,0.19,1.07,0,1.05,6.27,4.49
( 2023/02/09 17:12:51.648) #right_data: ,4.45,0,0.19,1.07,0,1.05,6.27,4.49
( 2023/02/09 17:12:51.715) #right_data: ,4.45,0,0.19,1.07,0,1.05,6.27,4.49
( 2023/02/09 17:12:51.781) #right_data: ,4.59,0.88,0.74,1.17,0,0.91,1.45,0.47
( 2023/02/09 17:12:51.842) #right_data: ,5.86,2.89,1.16,1.51,0,1.1,0.07,0
( 2023/02/09 17:12:51.904) #right_data: ,7.13,4.26,2.08,1.78,0,1.01,0,0
( 2023/02/09 17:12:51.967) #right_data: ,7.58,2.42,0.82,0.15,0,0,0,0
( 2023/02/09 17:12:52.034) #right_data: ,4.85,0.12,0.02,0,0,0,0,0
( 2023/02/09 17:12:52.108) #right_data: ,0.5,0,0,0,0,0,0,0
( 2023/02/09 17:12:52.168) #right_data: ,0.41,0,0,0,0,0,0,0
( 2023/02/09 17:12:52.228) #right_data: ,0.63,0,0,0,0,0,0,0
( 2023/02/09 17:12:52.292) #right_data: ,0.88,0,0,0,0,0,0,0
( 2023/02/09 17:12:52.359) #right_data: ,0.98,0,0,0,0,0,0,0
( 2023/02/09 17:12:52.426) #right_data: ,0.9,0,0,0,0,0,0,0
( 2023/02/09 17:12:52.487) #right_data: ,0.78,0,0,0,0,0,0,0
( 2023/02/09 17:12:52.546) #right_data: ,0.5,0,0,0,0,0.09,6.57,5.48
( 2023/02/09 17:12:52.608) #right_data: ,0.5,0,0,0,0,0.09,6.57,5.48
( 2023/02/09 17:12:52.673) #right_data: ,0.5,0,0,0,0,0.09,6.57,5.48
( 2023/02/09 17:12:52.738) #right_data: ,0.5,0,0,0,0,0.09,6.57,5.48
( 2023/02/09 17:12:52.800) #right_data: ,0.5,0,0,0,0,0.09,6.57,5.48
( 2023/02/09 17:12:52.861) #right_data: ,0.5,0,0,0,0,0.09,6.57,5.48
( 2023/02/09 17:12:52.925) #right_data: ,0.5,0,0,0,0,0.09,6.57,5.48
( 2023/02/09 17:12:52.993) #right_data: ,0.58,0,0,0.13,0,0.78,7.48,6.2
( 2023/02/09 17:12:53.059) #right_data: ,6.13,5.54,2.89,1.3,0,0.91,0.01,0
( 2023/02/09 17:12:53.125) #right_data: ,7.05,6.42,2.85,0.28,0,0.34,0,0
( 2023/02/09 17:12:53.189) #right_data: ,4.54,0.08,0,0,0,0,0,0
( 2023/02/09 17:12:53.248) #right_data: ,0.27,0,0,0,0,0,0,0
( 2023/02/09 17:12:53.306) #right_data: ,0.29,0,0,0,0,0,0,0
( 2023/02/09 17:12:53.366) #right_data: ,0.29,0,0,0,0,0,0,0
( 2023/02/09 17:12:53.429) #right_data: ,0.5,0,0,0,0,0,0,0
( 2023/02/09 17:12:53.488) #right_data: ,0.66,0,0,0,0,0,0,0
( 2023/02/09 17:12:53.547) #right_data: ,0.73,0,0,0,0,0,0,0
( 2023/02/09 17:12:53.607) #right_data: ,0.75,0,0,0,0,0,0,0
( 2023/02/09 17:12:53.670) #right_data: ,0.71,0,0,0,0,0,0,0
( 2023/02/09 17:12:53.737) #right_data: ,0.26,0,0,0,0,0.01,5.73,4.12
( 2023/02/09 17:12:53.798) #right_data: ,0.26,0,0,0,0,0.01,5.73,4.12
( 2023/02/09 17:12:53.857) #right_data: ,0.78,0,0,0,0,0.2,7.58,6.34
( 2023/02/09 17:12:53.915) #right_data: ,1.23,0,0,0.01,0,0.61,7.76,6.42
( 2023/02/09 17:12:53.981) #right_data: ,1.23,0,0,0.01,0,0.61,7.76,6.42
( 2023/02/09 17:12:54.049) #right_data: ,1.23,0,0,0.01,0,0.61,7.76,6.42
( 2023/02/09 17:12:54.116) #right_data: ,1.23,0,0,0.01,0,0.61,7.76,6.42
( 2023/02/09 17:12:54.178) #right_data: ,0.98,0,0,0.08,0,0.92,8.16,6.34
( 2023/02/09 17:12:54.241) #right_data: ,5.18,2.39,0.22,0.41,0,0.25,0.59,0.25
( 2023/02/09 17:12:54.304) #right_data: ,7.67,4.03,1.11,0.61,0,0,0,0
( 2023/02/09 17:12:54.373) #right_data: ,7.13,0.18,0.61,0.04,0,0,0,0
( 2023/02/09 17:12:54.442) #right_data: ,7.13,0.18,0.61,0.04,0,0,0,0
( 2023/02/09 17:12:54.502) #right_data: ,0.51,0,0,0,0,0,0,0
( 2023/02/09 17:12:54.560) #right_data: ,0.51,0,0,0,0,0,0,0
( 2023/02/09 17:12:54.625) #right_data: ,0.4,0,0,0,0,0,0,0
( 2023/02/09 17:12:54.689) #right_data: ,0.45,0,0,0,0,0,0,0
( 2023/02/09 17:12:54.755) #right_data: ,0.42,0,0,0,0,0,0,0
( 2023/02/09 17:12:54.813) #right_data: ,0.41,0,0,0,0,0,0,0
( 2023/02/09 17:12:54.872) #right_data: ,0.38,0,0,0,0,0,0,0
( 2023/02/09 17:12:54.929) #right_data: ,0.37,0,0,0,0,0.08,6.42,5.99
( 2023/02/09 17:12:54.993) #right_data: ,0.71,0,0,0,0,0.24,6.97,6.49
( 2023/02/09 17:12:55.058) #right_data: ,0.16,0,0,0.03,0,0.69,7.67,6.65
( 2023/02/09 17:12:55.122) #right_data: ,0.34,0,0,0.03,0,0.67,7.48,6.65
( 2023/02/09 17:12:55.184) #right_data: ,0.69,0,0,0.1,0,0.63,7.05,5.99
( 2023/02/09 17:12:55.243) #right_data: ,0.69,0,0,0.1,0,0.63,7.05,5.99
( 2023/02/09 17:12:55.306) #right_data: ,0.69,0,0,0.1,0,0.63,7.05,5.99
( 2023/02/09 17:12:55.371) #right_data: ,0.78,0,0,0.24,0,0.68,6.8,5.73
( 2023/02/09 17:12:55.439) #right_data: ,5.73,5.24,2.16,0.76,0,1.06,0.2,0.15
( 2023/02/09 17:12:55.499) #right_data: ,7.67,7.13,1.74,0.53,0,0,0,0
( 2023/02/09 17:12:55.558) #right_data: ,7.48,4.12,0.76,0,0,0,0,0
( 2023/02/09 17:12:55.622) #right_data: ,0.89,0,0,0,0,0,0,0
( 2023/02/09 17:12:55.687) #right_data: ,0.44,0,0,0,0,0,0,0
( 2023/02/09 17:12:55.756) #right_data: ,0.48,0,0,0,0,0,0,0
( 2023/02/09 17:12:55.814) #right_data: ,0.72,0,0,0,0,0,0,0
( 2023/02/09 17:12:55.874) #right_data: ,0.72,0,0,0,0,0,0,0
( 2023/02/09 17:12:55.937) #right_data: ,0.8,0,0,0,0,0,0,0
( 2023/02/09 17:12:56.006) #right_data: ,0.72,0,0,0,0,0,0,0
( 2023/02/09 17:12:56.074) #right_data: ,0.22,0,0,0,0,0,0.98,0.98
( 2023/02/09 17:12:56.137) #right_data: ,0.07,0,0,0,0,0,3.05,3.7
( 2023/02/09 17:12:56.194) #right_data: ,0.66,0,0,0.06,0,0.21,6.42,6.65
( 2023/02/09 17:12:56.250) #right_data: ,1.21,0,0,0.16,0,0.63,6.72,6.49
( 2023/02/09 17:12:56.315) #right_data: ,0.06,0,0,0.16,0,0.69,6.49,6.06
( 2023/02/09 17:12:56.382) #right_data: ,1.25,0,0,0.22,0,0.71,6.2,5.79
( 2023/02/09 17:12:56.449) #right_data: ,0.11,0.15,0.06,0.49,0,0.89,5.42,5.12
( 2023/02/09 17:12:56.510) #right_data: ,0.11,0.15,0.06,0.49,0,0.89,5.42,5.12
( 2023/02/09 17:12:56.569) #right_data: ,3.4,2.92,0.41,0.04,0,1.19,0.97,0.86
( 2023/02/09 17:12:56.633) #right_data: ,6.27,6.57,2.76,0.76,0,0.47,0,0
( 2023/02/09 17:12:56.697) #right_data: ,6.8,6.72,2.61,1.21,0,0.08,0,0
( 2023/02/09 17:12:56.763) #right_data: ,3.43,0.16,0,0,0,0,0,0
( 2023/02/09 17:12:56.822) #right_data: ,0.35,0,0,0,0,0,0,0
( 2023/02/09 17:12:56.881) #right_data: ,0.47,0,0,0,0,0,0,0
( 2023/02/09 17:12:56.943) #right_data: ,0.67,0,0,0,0,0,0,0
( 2023/02/09 17:12:57.010) #right_data: ,0.75,0,0,0,0,0,0,0
( 2023/02/09 17:12:57.072) #right_data: ,0.83,0,0,0,0,0,0,0
( 2023/02/09 17:12:57.133) #right_data: ,0.79,0,0,0,0,0,0,0
( 2023/02/09 17:12:57.191) #right_data: ,0.77,0,0,0,0,0,0,0
( 2023/02/09 17:12:57.249) #right_data: ,0.56,0,0,0,0,0,0.38,0.48
( 2023/02/09 17:12:57.312) #right_data: ,0.34,0,0,0,0,0.04,4.9,5.66
( 2023/02/09 17:12:57.378) #right_data: ,0.96,0,0,0.28,0,0.89,6.49,6.49
( 2023/02/09 17:12:57.445) #right_data: ,1.14,0,0,0.72,0,0.28,6.06,5.79
( 2023/02/09 17:12:57.505) #right_data: ,1.05,0,0.14,0.9,0,0.7,5.24,5.12
( 2023/02/09 17:12:57.564) #right_data: ,1.08,0.7,1.18,0.57,0.01,1.34,2.26,2.16
( 2023/02/09 17:12:57.625) #right_data: ,1.12,1.06,0.49,0.99,0.01,1.45,0.81,0.76
( 2023/02/09 17:12:57.691) #right_data: ,0.13,0.21,0.99,1.25,0.01,1.43,1.16,1.22
( 2023/02/09 17:12:57.761) #right_data: ,0.78,1.51,1.74,1.85,0.01,1.28,0.55,0.54
( 2023/02/09 17:12:57.822) #right_data: ,4.96,5.54,4.03,2.39,0,0.66,0,0
( 2023/02/09 17:12:57.881) #right_data: ,5.73,5.01,3.36,0.81,0,0.08,0,0
( 2023/02/09 17:12:57.946) #right_data: ,4.75,0.47,0.8,0.28,0,0,0,0
( 2023/02/09 17:12:58.010) #right_data: ,0.55,0,0,0,0,0,0,0
( 2023/02/09 17:12:58.074) #right_data: ,0.13,0,0,0,0,0,0,0
( 2023/02/09 17:12:58.132) #right_data: ,0.13,0,0,0,0,0,0,0
( 2023/02/09 17:12:58.192) #right_data: ,0.14,0,0,0,0,0,0,0
( 2023/02/09 17:12:58.255) #right_data: ,0.16,0,0,0,0,0,0,0
( 2023/02/09 17:12:58.323) #right_data: ,0.07,0,0,0,0,0,0,0
( 2023/02/09 17:12:58.390) #right_data: ,0.06,0,0,0,0,0,0,0
( 2023/02/09 17:12:58.455) #right_data: ,0.06,0,0,0,0,0,0,0
( 2023/02/09 17:12:58.513) #right_data: ,0.15,0,0,0.09,0,0.08,6.49,4.69
( 2023/02/09 17:12:58.574) #right_data: ,0.15,0,0,0.09,0,0.08,6.49,4.69
( 2023/02/09 17:12:58.640) #right_data: ,0.15,0,0,0.09,0,0.08,6.49,4.69
( 2023/02/09 17:12:58.706) #right_data: ,1.01,0.96,0.26,0.51,0,1.43,3.55,1.59
( 2023/02/09 17:12:58.772) #right_data: ,0.87,0.33,1.11,1.07,0,1.49,2.01,0.26
( 2023/02/09 17:12:58.830) #right_data: ,1.03,2.36,2.28,1.92,0,1.43,0.51,0.3
( 2023/02/09 17:12:58.888) #right_data: ,1.11,3.05,2.53,2.06,0,1.3,0.37,0.18
( 2023/02/09 17:12:58.950) #right_data: ,1.3,5.01,3.66,2.95,0,0.99,0.01,0
( 2023/02/09 17:12:59.016) #right_data: ,2.95,5.99,4.17,3.32,0,0.22,0,0
( 2023/02/09 17:12:59.083) #right_data: ,5.73,6.42,3.95,1.61,0,0,0,0
( 2023/02/09 17:12:59.142) #right_data: ,5.92,0.05,0.98,0.21,0,0,0,0
( 2023/02/09 17:12:59.203) #right_data: ,0.7,0,0,0,0,0,0,0
( 2023/02/09 17:12:59.267) #right_data: ,0.26,0,0,0,0,0,0,0
( 2023/02/09 17:12:59.332) #right_data: ,0.31,0,0,0,0,0,0,0
( 2023/02/09 17:12:59.398) #right_data: ,0.27,0,0,0,0,0,0,0
( 2023/02/09 17:12:59.460) #right_data: ,0.27,0,0,0,0,0,0,0
( 2023/02/09 17:12:59.520) #right_data: ,0.24,0,0,0,0,0,0,0
( 2023/02/09 17:12:59.578) #right_data: ,0.11,0,0,0,0,0,0,0
( 2023/02/09 17:12:59.642) #right_data: ,0.04,0,0,0,0,0,0,0
( 2023/02/09 17:12:59.708) #right_data: ,0.04,0,0,0,0,0,0,0
( 2023/02/09 17:12:59.773) #right_data: ,0.26,0,0,0.08,0,0.1,6.06,4.4
( 2023/02/09 17:12:59.833) #right_data: ,0.85,0,0.07,0.79,0,1.05,7.22,4.8
( 2023/02/09 17:12:59.892) #right_data: ,1.37,0.75,0.89,1.04,0,1.22,6.42,3.58
( 2023/02/09 17:12:59.955) #right_data: ,0.75,3.29,0.68,1.16,0,1.12,2.98,0.81
( 2023/02/09 17:13:00.023) #right_data: ,0.62,4.08,1.43,0.1,0,1.15,0.9,1.13
( 2023/02/09 17:13:00.091) #right_data: ,1.02,4.17,2.31,0.93,0,1.26,0.31,0.29
( 2023/02/09 17:13:00.151) #right_data: ,2.36,4.85,3.25,1.96,0,1.2,0,0
( 2023/02/09 17:13:00.209) #right_data: ,4.9,6.06,4.59,3.25,0,0.73,0,0
( 2023/02/09 17:13:00.269) #right_data: ,4.9,6.06,4.59,3.25,0,0.73,0,0
