( 2023/02/09 15:59:18.371) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/09 16:00:20.622) #left_data: ,0.09,0.05,0.26,0.21,0,0.27,1.3,0.63
( 2023/02/09 16:00:20.688) #left_data: ,0.09,0.05,0.26,0.21,0,0.27,1.34,0.66
( 2023/02/09 16:00:20.757) #left_data: ,0.08,0.06,0.26,0.22,0,0.28,1.32,0.63
( 2023/02/09 16:00:20.827) #left_data: ,0.09,0.06,0.26,0.22,0,0.28,1.34,0.65
( 2023/02/09 16:00:20.886) #left_data: ,0.09,0.06,0.26,0.22,0,0.28,1.32,0.65
( 2023/02/09 16:00:20.947) #left_data: ,0.09,0.06,0.26,0.22,0,0.28,1.32,0.66
( 2023/02/09 16:00:21.008) #left_data: ,0.09,0.05,0.26,0.22,0,0.28,1.3,0.66
( 2023/02/09 16:00:21.074) #left_data: ,0.09,0.05,0.26,0.22,0,0.28,1.3,0.66
( 2023/02/09 16:00:21.138) #left_data: ,0.09,0.05,0.26,0.22,0,0.28,1.34,0.68
( 2023/02/09 16:00:21.202) #left_data: ,0.09,0.05,0.26,0.22,0,0.28,1.32,0.69
( 2023/02/09 16:00:21.262) #left_data: ,0.09,0.05,0.26,0.22,0,0.28,1.32,0.69
( 2023/02/09 16:00:21.325) #left_data: ,0.09,0.05,0.26,0.22,0,0.28,1.34,0.7
( 2023/02/09 16:00:21.392) #left_data: ,0.09,0.05,0.26,0.22,0,0.28,1.37,0.7
( 2023/02/09 16:00:21.456) #left_data: ,0.09,0.05,0.26,0.22,0,0.28,1.37,0.7
( 2023/02/09 16:00:21.516) #left_data: ,0.08,0.05,0.26,0.23,0,0.28,1.36,0.7
( 2023/02/09 16:00:21.574) #left_data: ,0.09,0.07,0.3,0.22,0,0.29,1.37,0.7
( 2023/02/09 16:00:21.632) #left_data: ,0.09,0.07,0.3,0.22,0,0.29,1.37,0.7
( 2023/02/09 16:00:21.694) #left_data: ,0.09,0.08,0.3,0.23,0,0.29,1.39,0.73
( 2023/02/09 16:00:21.762) #left_data: ,0.09,0.08,0.3,0.23,0,0.3,1.41,0.72
( 2023/02/09 16:00:21.831) #left_data: ,0.09,0.07,0.3,0.23,0,0.29,1.45,0.78
( 2023/02/09 16:00:21.889) #left_data: ,0.09,0.06,0.29,0.23,0,0.29,1.45,0.81
( 2023/02/09 16:00:21.951) #left_data: ,0.09,0.06,0.29,0.24,0,0.29,1.51,0.81
( 2023/02/09 16:00:22.017) #left_data: ,0.09,0.06,0.29,0.23,0,0.29,1.55,0.84
( 2023/02/09 16:00:22.084) #left_data: ,0.09,0.06,0.29,0.23,0,0.29,1.51,0.84
( 2023/02/09 16:00:22.148) #left_data: ,0.09,0.06,0.29,0.23,0,0.29,1.55,0.82
( 2023/02/09 16:00:22.209) #left_data: ,0.09,0.06,0.29,0.23,0,0.29,1.55,0.82
( 2023/02/09 16:00:22.268) #left_data: ,0.09,0.07,0.3,0.23,0,0.29,1.47,0.81
( 2023/02/09 16:00:22.330) #left_data: ,0.09,0.07,0.3,0.23,0,0.29,1.47,0.81
( 2023/02/09 16:00:22.397) #left_data: ,0.09,0.07,0.3,0.23,0,0.29,1.47,0.81
( 2023/02/09 16:00:22.464) #left_data: ,0.13,0.16,0.41,0.34,0,0.33,0.99,0.38
( 2023/02/09 16:00:22.524) #left_data: ,0.13,0.16,0.41,0.34,0,0.33,0.99,0.38
( 2023/02/09 16:00:22.583) #left_data: ,0.15,0.21,0.48,0.41,0,0.36,0.94,0.38
( 2023/02/09 16:00:22.648) #left_data: ,0.18,0.32,0.6,0.51,0,0.41,0.94,0.38
( 2023/02/09 16:00:22.716) #left_data: ,0.18,0.32,0.6,0.51,0,0.41,0.94,0.38
( 2023/02/09 16:00:22.787) #left_data: ,0.19,0.37,0.65,0.54,0,0.44,0.99,0.38
( 2023/02/09 16:00:22.851) #left_data: ,0.21,0.44,0.66,0.53,0,0.42,1.09,0.44
( 2023/02/09 16:00:22.911) #left_data: ,0.21,0.44,0.66,0.53,0,0.42,1.09,0.44
( 2023/02/09 16:00:22.972) #left_data: ,0.19,0.38,0.62,0.48,0,0.4,1.23,0.57
( 2023/02/09 16:00:23.042) #left_data: ,0.16,0.3,0.55,0.42,0,0.39,1.3,0.65
( 2023/02/09 16:00:23.111) #left_data: ,0.18,0.31,0.54,0.41,0,0.39,1.28,0.65
( 2023/02/09 16:00:23.176) #left_data: ,0.19,0.31,0.54,0.42,0,0.38,1.26,0.62
( 2023/02/09 16:00:23.235) #left_data: ,0.2,0.33,0.54,0.42,0,0.38,1.23,0.53
( 2023/02/09 16:00:23.296) #left_data: ,0.22,0.34,0.54,0.41,0,0.38,1.25,0.57
( 2023/02/09 16:00:23.362) #left_data: ,0.23,0.36,0.54,0.41,0,0.38,1.28,0.58
( 2023/02/09 16:00:23.430) #left_data: ,0.23,0.36,0.54,0.41,0,0.38,1.18,0.47
( 2023/02/09 16:00:23.495) #left_data: ,0.23,0.35,0.54,0.42,0,0.37,1.19,0.46
( 2023/02/09 16:00:23.555) #left_data: ,0.22,0.37,0.56,0.45,0,0.38,1.14,0.41
( 2023/02/09 16:00:23.618) #left_data: ,0.24,0.38,0.59,0.47,0,0.39,1.12,0.39
( 2023/02/09 16:00:23.683) #left_data: ,0.25,0.37,0.58,0.46,0,0.39,1.16,0.44
( 2023/02/09 16:00:23.750) #left_data: ,0.21,0.29,0.53,0.41,0,0.37,1.32,0.59
( 2023/02/09 16:00:23.815) #left_data: ,0.21,0.29,0.53,0.41,0,0.37,1.32,0.59
( 2023/02/09 16:00:23.874) #left_data: ,0.21,0.25,0.5,0.4,0,0.38,1.36,0.65
( 2023/02/09 16:00:23.935) #left_data: ,0.22,0.26,0.5,0.41,0,0.38,1.36,0.62
( 2023/02/09 16:00:24.001) #left_data: ,0.22,0.26,0.5,0.41,0,0.38,1.36,0.62
( 2023/02/09 16:00:24.071) #left_data: ,0.22,0.31,0.53,0.42,0,0.39,1.19,0.46
( 2023/02/09 16:00:24.137) #left_data: ,0.23,0.31,0.53,0.42,0,0.38,1.21,0.47
( 2023/02/09 16:00:24.197) #left_data: ,0.23,0.31,0.53,0.42,0,0.38,1.21,0.47
( 2023/02/09 16:00:24.259) #left_data: ,0.22,0.24,0.43,0.34,0,0.32,1.43,0.66
( 2023/02/09 16:00:24.325) #left_data: ,0.18,0.22,0.42,0.32,0,0.3,1.49,0.69
( 2023/02/09 16:00:24.388) #left_data: ,0.18,0.22,0.42,0.32,0,0.3,1.49,0.69
( 2023/02/09 16:00:24.457) #left_data: ,0.11,0.25,0.42,0.29,0,0.28,1.61,0.79
( 2023/02/09 16:00:24.516) #left_data: ,0.05,0.27,0.44,0.28,0,0.28,1.63,0.82
( 2023/02/09 16:00:24.576) #left_data: ,0.05,0.27,0.44,0.28,0,0.28,1.63,0.82
( 2023/02/09 16:00:24.641) #left_data: ,0,0.31,0.45,0.27,0,0.28,1.65,0.82
( 2023/02/09 16:00:24.708) #left_data: ,0,0.32,0.48,0.28,0,0.28,1.74,0.9
( 2023/02/09 16:00:24.777) #left_data: ,0,0.32,0.48,0.28,0,0.28,1.74,0.9
( 2023/02/09 16:00:24.841) #left_data: ,0.06,0.26,0.47,0.28,0,0.28,1.74,0.91
( 2023/02/09 16:00:24.900) #left_data: ,0.12,0.25,0.46,0.31,0,0.29,1.69,0.88
( 2023/02/09 16:00:24.965) #left_data: ,0.14,0.26,0.48,0.32,0,0.29,1.67,0.87
( 2023/02/09 16:00:25.035) #left_data: ,0.17,0.29,0.49,0.33,0,0.3,1.65,0.82
( 2023/02/09 16:00:25.105) #left_data: ,0.18,0.31,0.5,0.35,0,0.31,1.63,0.78
( 2023/02/09 16:00:25.169) #left_data: ,0.2,0.31,0.51,0.37,0,0.32,1.61,0.76
( 2023/02/09 16:00:25.230) #left_data: ,0.2,0.31,0.51,0.36,0,0.33,1.63,0.78
( 2023/02/09 16:00:25.290) #left_data: ,0.2,0.27,0.49,0.36,0,0.33,1.63,0.79
( 2023/02/09 16:00:25.356) #left_data: ,0.21,0.22,0.45,0.34,0,0.33,1.67,0.85
( 2023/02/09 16:00:25.423) #left_data: ,0.22,0.19,0.39,0.32,0,0.32,1.72,0.88
( 2023/02/09 16:00:25.488) #left_data: ,0.26,0.17,0.34,0.3,0,0.32,1.78,0.94
( 2023/02/09 16:00:25.547) #left_data: ,0.27,0.14,0.32,0.29,0,0.3,1.8,0.99
( 2023/02/09 16:00:25.610) #left_data: ,0.25,0.12,0.31,0.29,0,0.29,1.85,1.04
( 2023/02/09 16:00:25.677) #left_data: ,0.21,0.14,0.31,0.29,0,0.29,1.89,1.04
( 2023/02/09 16:00:25.744) #left_data: ,0.18,0.16,0.32,0.29,0,0.29,1.89,1.06
( 2023/02/09 16:00:25.809) #left_data: ,0.16,0.16,0.35,0.3,0,0.29,1.87,1.07
( 2023/02/09 16:00:25.869) #left_data: ,0.16,0.19,0.36,0.31,0,0.29,1.89,1.06
( 2023/02/09 16:00:25.928) #left_data: ,0.16,0.19,0.37,0.32,0,0.29,1.87,1.09
( 2023/02/09 16:00:25.993) #left_data: ,0.16,0.2,0.38,0.32,0,0.29,1.89,1.07
( 2023/02/09 16:00:26.064) #left_data: ,0.15,0.2,0.38,0.32,0,0.29,1.92,1.04
( 2023/02/09 16:00:26.129) #left_data: ,0.15,0.2,0.39,0.32,0,0.29,1.89,1.07
( 2023/02/09 16:00:26.188) #left_data: ,0.15,0.2,0.39,0.32,0,0.29,1.89,1.07
( 2023/02/09 16:00:26.250) #left_data: ,0.16,0.2,0.39,0.33,0,0.29,1.89,1.07
( 2023/02/09 16:00:26.316) #left_data: ,0.17,0.21,0.41,0.34,0,0.3,1.87,1.07
( 2023/02/09 16:00:26.384) #left_data: ,0.17,0.21,0.41,0.34,0,0.3,1.87,1.07
( 2023/02/09 16:00:26.450) #left_data: ,0.18,0.22,0.43,0.35,0,0.31,1.85,1.04
( 2023/02/09 16:00:26.509) #left_data: ,0.18,0.23,0.46,0.37,0,0.31,1.8,0.99
( 2023/02/09 16:00:26.568) #left_data: ,0.18,0.23,0.46,0.37,0,0.31,1.8,0.99
( 2023/02/09 16:00:26.629) #left_data: ,0.19,0.24,0.47,0.38,0,0.32,1.8,0.94
( 2023/02/09 16:00:26.698) #left_data: ,0.21,0.26,0.5,0.39,0,0.33,1.74,0.85
( 2023/02/09 16:00:26.766) #left_data: ,0.21,0.26,0.5,0.39,0,0.33,1.74,0.85
( 2023/02/09 16:00:26.837) #left_data: ,0.21,0.28,0.5,0.4,0,0.34,1.69,0.84
( 2023/02/09 16:00:26.897) #left_data: ,0.21,0.3,0.53,0.41,0,0.35,1.72,0.82
( 2023/02/09 16:00:26.958) #left_data: ,0.24,0.32,0.54,0.43,0,0.36,1.61,0.75
( 2023/02/09 16:00:27.029) #left_data: ,0.25,0.34,0.57,0.44,0,0.37,1.59,0.72
( 2023/02/09 16:00:27.096) #left_data: ,0.27,0.36,0.6,0.46,0,0.37,1.55,0.68
( 2023/02/09 16:00:27.160) #left_data: ,0.28,0.38,0.6,0.47,0,0.38,1.53,0.66
( 2023/02/09 16:00:27.221) #left_data: ,0.28,0.38,0.6,0.47,0,0.38,1.53,0.66
( 2023/02/09 16:00:27.282) #left_data: ,0.28,0.37,0.59,0.46,0,0.37,1.55,0.7
( 2023/02/09 16:00:27.349) #left_data: ,0.27,0.37,0.59,0.45,0,0.37,1.59,0.72
( 2023/02/09 16:00:27.416) #left_data: ,0.26,0.36,0.57,0.44,0,0.37,1.63,0.75
( 2023/02/09 16:00:27.481) #left_data: ,0.25,0.35,0.56,0.43,0,0.37,1.65,0.78
( 2023/02/09 16:00:27.540) #left_data: ,0.25,0.35,0.56,0.43,0,0.37,1.67,0.81
( 2023/02/09 16:00:27.601) #left_data: ,0.25,0.35,0.56,0.43,0,0.37,1.65,0.78
( 2023/02/09 16:00:27.667) #left_data: ,0.25,0.34,0.56,0.43,0,0.37,1.67,0.81
( 2023/02/09 16:00:27.735) #left_data: ,0.24,0.34,0.56,0.43,0,0.37,1.72,0.81
( 2023/02/09 16:00:27.800) #left_data: ,0.24,0.34,0.55,0.42,0,0.37,1.72,0.87
( 2023/02/09 16:00:27.859) #left_data: ,0.23,0.31,0.53,0.4,0,0.35,1.76,0.9
( 2023/02/09 16:00:27.921) #left_data: ,0.22,0.3,0.52,0.39,0,0.34,1.8,0.93
( 2023/02/09 16:00:27.987) #left_data: ,0.23,0.29,0.52,0.38,0,0.34,1.78,0.96
( 2023/02/09 16:00:28.054) #left_data: ,0.23,0.29,0.52,0.38,0,0.34,1.78,0.96
( 2023/02/09 16:00:28.121) #left_data: ,0.23,0.3,0.52,0.39,0,0.35,1.8,0.98
( 2023/02/09 16:00:28.181) #left_data: ,0.23,0.3,0.52,0.39,0,0.35,1.8,0.98
( 2023/02/09 16:00:28.244) #left_data: ,0.24,0.32,0.53,0.39,0,0.35,1.8,0.98
( 2023/02/09 16:00:28.311) #left_data: ,0.27,0.4,0.57,0.43,0,0.37,1.8,0.93
( 2023/02/09 16:00:28.381) #left_data: ,0.27,0.4,0.57,0.43,0,0.37,1.8,0.93
( 2023/02/09 16:00:28.445) #left_data: ,0.28,0.43,0.6,0.45,0,0.37,1.72,0.85
( 2023/02/09 16:00:28.504) #left_data: ,0.28,0.48,0.63,0.46,0,0.38,1.69,0.84
( 2023/02/09 16:00:28.563) #left_data: ,0.28,0.48,0.63,0.46,0,0.38,1.69,0.84
( 2023/02/09 16:00:28.634) #left_data: ,0.27,0.5,0.64,0.47,0,0.38,1.69,0.84
( 2023/02/09 16:00:28.702) #left_data: ,0.27,0.54,0.66,0.49,0,0.4,1.63,0.76
( 2023/02/09 16:00:28.769) #left_data: ,0.27,0.54,0.66,0.49,0,0.4,1.63,0.76
( 2023/02/09 16:00:28.838) #left_data: ,0.29,0.57,0.69,0.5,0,0.41,1.43,0.54
( 2023/02/09 16:00:28.898) #left_data: ,0.29,0.57,0.69,0.5,0,0.41,1.43,0.54
( 2023/02/09 16:00:28.959) #left_data: ,0.3,0.59,0.7,0.51,0,0.41,1.37,0.49
( 2023/02/09 16:00:29.027) #left_data: ,0.31,0.59,0.71,0.52,0,0.42,1.36,0.46
( 2023/02/09 16:00:29.096) #left_data: ,0.32,0.59,0.72,0.53,0,0.42,1.36,0.47
( 2023/02/09 16:00:29.161) #left_data: ,0.32,0.59,0.72,0.53,0,0.42,1.36,0.47
( 2023/02/09 16:00:29.220) #left_data: ,0.31,0.59,0.72,0.53,0,0.42,1.37,0.53
( 2023/02/09 16:00:29.281) #left_data: ,0.31,0.59,0.72,0.54,0,0.42,1.37,0.57
( 2023/02/09 16:00:29.346) #left_data: ,0.31,0.58,0.72,0.54,0,0.42,1.37,0.53
( 2023/02/09 16:00:29.415) #left_data: ,0.29,0.56,0.71,0.53,0,0.41,1.34,0.51
( 2023/02/09 16:00:29.480) #left_data: ,0.28,0.55,0.69,0.53,0,0.4,1.39,0.53
( 2023/02/09 16:00:29.539) #left_data: ,0.28,0.55,0.69,0.53,0,0.4,1.39,0.53
( 2023/02/09 16:00:29.599) #left_data: ,0.28,0.55,0.67,0.51,0,0.39,1.41,0.58
( 2023/02/09 16:00:29.665) #left_data: ,0.27,0.49,0.66,0.49,0,0.38,1.37,0.51
( 2023/02/09 16:00:29.733) #left_data: ,0.27,0.49,0.66,0.49,0,0.39,1.41,0.61
( 2023/02/09 16:00:29.796) #left_data: ,0.25,0.46,0.64,0.47,0,0.39,1.39,0.59
( 2023/02/09 16:00:29.856) #left_data: ,0.25,0.44,0.63,0.48,0,0.39,1.45,0.65
( 2023/02/09 16:00:29.915) #left_data: ,0.26,0.45,0.64,0.48,0,0.39,1.47,0.68
( 2023/02/09 16:00:29.977) #left_data: ,0.26,0.45,0.64,0.48,0,0.39,1.51,0.65
( 2023/02/09 16:00:30.043) #left_data: ,0.26,0.45,0.64,0.48,0,0.39,1.51,0.65
( 2023/02/09 16:00:30.110) #left_data: ,0.25,0.44,0.63,0.47,0,0.39,1.51,0.63
( 2023/02/09 16:00:30.174) #left_data: ,0.25,0.44,0.63,0.47,0,0.39,1.51,0.63
( 2023/02/09 16:00:30.233) #left_data: ,0.26,0.45,0.64,0.48,0,0.39,1.49,0.65
( 2023/02/09 16:00:30.294) #left_data: ,0.26,0.45,0.64,0.48,0,0.39,1.49,0.65
( 2023/02/09 16:00:30.360) #left_data: ,0.28,0.46,0.65,0.5,0,0.39,1.39,0.58
( 2023/02/09 16:00:30.426) #left_data: ,0.29,0.47,0.66,0.51,0,0.4,1.39,0.58
( 2023/02/09 16:00:30.489) #left_data: ,0.29,0.47,0.66,0.51,0,0.4,1.39,0.58
( 2023/02/09 16:00:30.547) #left_data: ,0.31,0.52,0.67,0.53,0,0.4,1.25,0.42
( 2023/02/09 16:00:30.607) #left_data: ,0.31,0.54,0.68,0.53,0,0.4,1.23,0.42
( 2023/02/09 16:00:30.674) #left_data: ,0.32,0.56,0.68,0.54,0,0.4,1.26,0.44
( 2023/02/09 16:00:30.741) #left_data: ,0.32,0.56,0.68,0.53,0,0.39,1.23,0.41
( 2023/02/09 16:00:30.804) #left_data: ,0.32,0.56,0.68,0.54,0,0.4,1.21,0.41
( 2023/02/09 16:00:30.862) #left_data: ,0.32,0.56,0.68,0.54,0,0.4,1.21,0.39
( 2023/02/09 16:00:30.923) #left_data: ,0.32,0.56,0.68,0.54,0,0.4,1.21,0.39
( 2023/02/09 16:00:30.994) #left_data: ,0.33,0.58,0.69,0.54,0,0.4,1.16,0.35
( 2023/02/09 16:00:31.060) #left_data: ,0.32,0.57,0.69,0.54,0,0.4,1.18,0.38
( 2023/02/09 16:00:31.119) #left_data: ,0.32,0.57,0.69,0.54,0,0.4,1.18,0.38
( 2023/02/09 16:00:31.179) #left_data: ,0.32,0.55,0.68,0.54,0,0.4,1.18,0.38
( 2023/02/09 16:00:31.237) #left_data: ,0.32,0.55,0.68,0.54,0,0.4,1.21,0.39
( 2023/02/09 16:00:31.300) #left_data: ,0.32,0.55,0.68,0.54,0,0.4,1.21,0.39
( 2023/02/09 16:00:31.367) #left_data: ,0.32,0.55,0.68,0.54,0,0.39,1.25,0.39
( 2023/02/09 16:00:31.430) #left_data: ,0.31,0.53,0.67,0.53,0,0.39,1.25,0.41
( 2023/02/09 16:00:31.489) #left_data: ,0.31,0.53,0.67,0.53,0,0.39,1.25,0.41
( 2023/02/09 16:00:31.548) #left_data: ,0.31,0.53,0.67,0.53,0,0.39,1.25,0.41
( 2023/02/09 16:00:31.610) #left_data: ,0.3,0.48,0.65,0.51,0,0.39,1.28,0.44
( 2023/02/09 16:00:31.675) #left_data: ,0.3,0.45,0.64,0.5,0,0.38,1.32,0.44
( 2023/02/09 16:00:31.742) #left_data: ,0.3,0.46,0.64,0.5,0,0.38,1.32,0.44
( 2023/02/09 16:00:31.808) #left_data: ,0.3,0.46,0.65,0.5,0,0.38,1.28,0.44
( 2023/02/09 16:00:31.867) #left_data: ,0.31,0.46,0.65,0.51,0,0.38,1.26,0.42
( 2023/02/09 16:00:31.928) #left_data: ,0.31,0.47,0.65,0.52,0,0.38,1.3,0.44
( 2023/02/09 16:00:31.994) #left_data: ,0.31,0.46,0.65,0.52,0,0.39,1.32,0.45
( 2023/02/09 16:00:32.061) #left_data: ,0.3,0.46,0.65,0.52,0,0.39,1.34,0.46
( 2023/02/09 16:00:32.126) #left_data: ,0.3,0.46,0.65,0.51,0,0.39,1.37,0.44
( 2023/02/09 16:00:32.184) #left_data: ,0.3,0.46,0.65,0.51,0,0.39,1.37,0.44
( 2023/02/09 16:00:32.245) #left_data: ,0.3,0.47,0.65,0.51,0,0.39,1.36,0.47
( 2023/02/09 16:00:32.311) #left_data: ,0.3,0.47,0.65,0.51,0,0.38,1.34,0.44
( 2023/02/09 16:00:32.377) #left_data: ,0.3,0.47,0.65,0.51,0,0.38,1.34,0.44
( 2023/02/09 16:00:32.440) #left_data: ,0.3,0.47,0.65,0.51,0,0.38,1.34,0.44
( 2023/02/09 16:00:32.498) #left_data: ,0.31,0.47,0.65,0.5,0,0.38,1.32,0.45
( 2023/02/09 16:00:32.557) #left_data: ,0.31,0.47,0.65,0.5,0,0.38,1.32,0.45
( 2023/02/09 16:00:32.618) #left_data: ,0.31,0.47,0.65,0.51,0,0.38,1.37,0.47
( 2023/02/09 16:00:32.685) #left_data: ,0.31,0.48,0.65,0.51,0,0.38,1.36,0.46
( 2023/02/09 16:00:32.751) #left_data: ,0.31,0.49,0.66,0.52,0,0.39,1.36,0.47
( 2023/02/09 16:00:32.814) #left_data: ,0.31,0.48,0.66,0.52,0,0.39,1.37,0.49
( 2023/02/09 16:00:32.874) #left_data: ,0.28,0.46,0.65,0.51,0,0.39,1.34,0.47
( 2023/02/09 16:00:32.938) #left_data: ,0.28,0.47,0.65,0.51,0,0.39,1.34,0.49
( 2023/02/09 16:00:33.006) #left_data: ,0.29,0.47,0.65,0.51,0,0.39,1.39,0.51
( 2023/02/09 16:00:33.074) #left_data: ,0.29,0.46,0.65,0.51,0,0.38,1.39,0.51
( 2023/02/09 16:00:33.137) #left_data: ,0.29,0.48,0.65,0.52,0,0.39,1.49,0.58
( 2023/02/09 16:00:33.196) #left_data: ,0.3,0.49,0.66,0.51,0,0.39,1.49,0.61
( 2023/02/09 16:00:33.256) #left_data: ,0.3,0.49,0.66,0.51,0,0.39,1.45,0.51
( 2023/02/09 16:00:33.321) #left_data: ,0.3,0.48,0.66,0.53,0,0.39,1.49,0.58
( 2023/02/09 16:00:33.390) #left_data: ,0.29,0.46,0.66,0.53,0,0.39,1.47,0.59
( 2023/02/09 16:00:33.455) #left_data: ,0.29,0.46,0.66,0.53,0,0.39,1.47,0.59
( 2023/02/09 16:00:33.516) #left_data: ,0.28,0.44,0.65,0.53,0,0.4,1.39,0.51
( 2023/02/09 16:00:33.575) #left_data: ,0.27,0.45,0.66,0.53,0,0.4,1.32,0.47
( 2023/02/09 16:00:33.645) #left_data: ,0.27,0.45,0.66,0.53,0,0.4,1.32,0.47
( 2023/02/09 16:00:33.711) #left_data: ,0.26,0.43,0.66,0.53,0,0.4,1.28,0.46
( 2023/02/09 16:00:33.774) #left_data: ,0.25,0.44,0.66,0.53,0,0.4,1.26,0.46
( 2023/02/09 16:00:33.833) #left_data: ,0.25,0.44,0.66,0.53,0,0.4,1.26,0.46
( 2023/02/09 16:00:33.894) #left_data: ,0.26,0.45,0.66,0.53,0,0.4,1.28,0.47
( 2023/02/09 16:00:33.960) #left_data: ,0.25,0.45,0.66,0.53,0,0.41,1.39,0.57
( 2023/02/09 16:00:34.027) #left_data: ,0.25,0.45,0.66,0.53,0,0.41,1.39,0.57
( 2023/02/09 16:00:34.091) #left_data: ,0.22,0.4,0.62,0.51,0,0.4,1.45,0.68
( 2023/02/09 16:00:34.151) #left_data: ,0.18,0.32,0.57,0.47,0,0.39,1.59,0.75
( 2023/02/09 16:00:34.211) #left_data: ,0.18,0.31,0.57,0.47,0,0.39,1.55,0.73
( 2023/02/09 16:00:34.276) #left_data: ,0.19,0.3,0.57,0.47,0,0.39,1.57,0.73
( 2023/02/09 16:00:34.342) #left_data: ,0.19,0.31,0.57,0.48,0,0.39,1.55,0.73
( 2023/02/09 16:00:34.406) #left_data: ,0.2,0.32,0.57,0.48,0,0.39,1.51,0.72
( 2023/02/09 16:00:34.465) #left_data: ,0.2,0.32,0.57,0.48,0,0.39,1.51,0.72
( 2023/02/09 16:00:34.525) #left_data: ,0.22,0.34,0.59,0.49,0,0.39,1.45,0.65
( 2023/02/09 16:00:34.586) #left_data: ,0.22,0.38,0.62,0.5,0,0.39,1.43,0.62
( 2023/02/09 16:00:34.655) #left_data: ,0.23,0.39,0.63,0.51,0,0.39,1.39,0.57
( 2023/02/09 16:00:34.721) #left_data: ,0.23,0.39,0.63,0.51,0,0.39,1.39,0.57
( 2023/02/09 16:00:34.786) #left_data: ,0.23,0.4,0.64,0.51,0,0.39,1.32,0.5
( 2023/02/09 16:00:34.845) #left_data: ,0.23,0.41,0.65,0.52,0,0.39,1.32,0.5
( 2023/02/09 16:00:34.906) #left_data: ,0.23,0.41,0.65,0.52,0,0.39,1.32,0.5
( 2023/02/09 16:00:34.972) #left_data: ,0.24,0.44,0.66,0.53,0,0.39,1.25,0.47
( 2023/02/09 16:00:35.038) #left_data: ,0.26,0.51,0.69,0.54,0,0.4,1.25,0.45
( 2023/02/09 16:00:35.101) #left_data: ,0.26,0.51,0.69,0.54,0,0.4,1.25,0.45
( 2023/02/09 16:00:35.159) #left_data: ,0.27,0.54,0.7,0.54,0,0.41,1.28,0.47
( 2023/02/09 16:00:35.219) #left_data: ,0.27,0.54,0.69,0.53,0,0.39,1.32,0.46
( 2023/02/09 16:00:35.284) #left_data: ,0.27,0.54,0.69,0.53,0,0.39,1.32,0.46
( 2023/02/09 16:00:35.352) #left_data: ,0.27,0.49,0.67,0.52,0,0.38,1.37,0.5
( 2023/02/09 16:00:35.416) #left_data: ,0.25,0.42,0.63,0.49,0,0.38,1.45,0.57
( 2023/02/09 16:00:35.475) #left_data: ,0.26,0.4,0.62,0.49,0,0.38,1.49,0.57
( 2023/02/09 16:00:35.534) #left_data: ,0.26,0.4,0.61,0.49,0,0.38,1.49,0.58
( 2023/02/09 16:00:35.594) #left_data: ,0.26,0.4,0.61,0.49,0,0.38,1.49,0.58
( 2023/02/09 16:00:35.660) #left_data: ,0.27,0.38,0.62,0.51,0,0.4,1.49,0.59
( 2023/02/09 16:00:35.728) #left_data: ,0.28,0.4,0.63,0.51,0,0.39,1.32,0.45
( 2023/02/09 16:00:35.790) #left_data: ,0.28,0.42,0.64,0.51,0,0.39,1.34,0.47
( 2023/02/09 16:00:35.849) #left_data: ,0.28,0.42,0.64,0.51,0,0.39,1.34,0.47
( 2023/02/09 16:00:35.910) #left_data: ,0.28,0.44,0.64,0.5,0,0.38,1.43,0.5
( 2023/02/09 16:00:35.974) #left_data: ,0.28,0.44,0.63,0.49,0,0.38,1.43,0.53
( 2023/02/09 16:00:36.039) #left_data: ,0.28,0.44,0.63,0.49,0,0.38,1.43,0.53
( 2023/02/09 16:00:36.107) #left_data: ,0.28,0.44,0.64,0.5,0,0.38,1.41,0.49
( 2023/02/09 16:00:36.167) #left_data: ,0.28,0.44,0.64,0.5,0,0.38,1.41,0.49
( 2023/02/09 16:00:36.227) #left_data: ,0.28,0.45,0.65,0.52,0,0.39,1.32,0.44
( 2023/02/09 16:00:36.290) #left_data: ,0.28,0.47,0.66,0.53,0,0.39,1.25,0.39
( 2023/02/09 16:00:36.355) #left_data: ,0.29,0.47,0.66,0.53,0,0.4,1.23,0.36
( 2023/02/09 16:00:36.418) #left_data: ,0.3,0.47,0.66,0.53,0,0.39,1.21,0.35
( 2023/02/09 16:00:36.476) #left_data: ,0.3,0.46,0.65,0.52,0,0.38,1.26,0.36
( 2023/02/09 16:00:36.539) #left_data: ,0.3,0.45,0.63,0.49,0,0.38,1.32,0.41
( 2023/02/09 16:00:36.601) #left_data: ,0.27,0.39,0.58,0.44,0,0.34,1.43,0.47
( 2023/02/09 16:00:36.667) #left_data: ,0.28,0.38,0.57,0.43,0,0.34,1.55,0.57
( 2023/02/09 16:00:36.731) #left_data: ,0.26,0.33,0.57,0.43,0,0.35,1.53,0.62
( 2023/02/09 16:00:36.791) #left_data: ,0.27,0.33,0.57,0.44,0,0.34,1.53,0.59
( 2023/02/09 16:00:36.850) #left_data: ,0.28,0.35,0.58,0.45,0,0.36,1.55,0.59
( 2023/02/09 16:00:36.910) #left_data: ,0.28,0.35,0.58,0.45,0,0.36,1.55,0.59
