( 2023/02/09 19:29:05.637) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/09 19:29:29.197) #left_data: ,6.27,0.58,1.14,1.3,0.0,0.01,0.0,0.0
( 2023/02/09 19:29:29.263) #left_data: ,6.27,0.58,1.14,1.3,0.0,0.01,0.0,0.0
( 2023/02/09 19:29:29.324) #left_data: ,0.19,0.0,0.02,0.15,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:29.387) #left_data: ,0.2,0.0,0.04,0.16,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:29.456) #left_data: ,0.36,0.0,0.03,0.17,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:29.525) #left_data: ,0.41,0.0,0.02,0.17,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:29.590) #left_data: ,0.33,0.0,0.01,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:29.650) #left_data: ,0.29,0.0,0.02,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:29.711) #left_data: ,0.32,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:29.774) #left_data: ,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:29.841) #left_data: ,4.69,1.94,3.51,1.28,0.0,0.04,0.0,0.0
( 2023/02/09 19:29:29.905) #left_data: ,5.24,5.12,5.54,4.12,0.05,2.89,0.0,0.08
( 2023/02/09 19:29:29.965) #left_data: ,5.48,5.01,4.96,3.36,0.02,1.8,0.19,0.01
( 2023/02/09 19:29:30.025) #left_data: ,5.48,4.03,4.35,2.67,0.0,0.36,0.0,0.0
( 2023/02/09 19:29:30.084) #left_data: ,5.6,2.98,3.78,2.31,0.0,0.94,0.0,0.0
( 2023/02/09 19:29:30.152) #left_data: ,5.79,2.36,3.51,2.34,0.0,0.75,0.0,0.0
( 2023/02/09 19:29:30.218) #left_data: ,5.86,1.55,3.22,2.56,0.0,0.85,0.0,0.0
( 2023/02/09 19:29:30.277) #left_data: ,6.13,1.67,3.66,3.18,0.0,0.83,0.0,0.0
( 2023/02/09 19:29:30.336) #left_data: ,6.13,1.67,3.66,3.18,0.0,0.83,0.0,0.0
( 2023/02/09 19:29:30.400) #left_data: ,4.75,0.58,0.81,2.11,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:30.470) #left_data: ,1.01,0.0,0.41,0.8,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:30.540) #left_data: ,0.18,0.0,0.01,0.27,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:30.603) #left_data: ,0.14,0.0,0.03,0.18,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:30.663) #left_data: ,0.22,0.0,0.03,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:30.723) #left_data: ,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:30.789) #left_data: ,0.42,0.0,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:30.855) #left_data: ,0.54,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:30.921) #left_data: ,0.59,0.0,0.19,0.18,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:30.979) #left_data: ,4.9,4.49,4.9,3.11,0.0,1.13,0.0,0.0
( 2023/02/09 19:29:31.040) #left_data: ,5.66,5.79,5.6,4.17,0.0,1.06,0.0,0.0
( 2023/02/09 19:29:31.106) #left_data: ,5.42,5.73,5.24,3.62,0.0,0.39,0.0,0.0
( 2023/02/09 19:29:31.172) #left_data: ,5.18,5.01,4.75,3.15,0.0,1.0,0.0,0.0
( 2023/02/09 19:29:31.237) #left_data: ,4.17,3.86,3.62,2.44,0.0,0.91,0.0,0.0
( 2023/02/09 19:29:31.295) #left_data: ,4.12,3.4,2.89,1.83,0.0,0.88,0.01,0.0
( 2023/02/09 19:29:31.353) #left_data: ,4.12,3.11,2.85,2.36,0.0,1.17,0.31,0.0
( 2023/02/09 19:29:31.417) #left_data: ,4.08,2.03,2.82,2.42,0.0,0.38,0.0,0.0
( 2023/02/09 19:29:31.485) #left_data: ,1.8,0.46,0.96,1.25,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:31.552) #left_data: ,0.2,0.0,0.06,0.32,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:31.615) #left_data: ,0.12,0.0,0.04,0.13,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:31.674) #left_data: ,0.24,0.0,0.05,0.13,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:31.736) #left_data: ,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:31.802) #left_data: ,0.27,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:31.871) #left_data: ,0.18,0.02,0.08,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:31.937) #left_data: ,0.17,0.04,0.09,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:32.004) #left_data: ,3.36,3.95,4.45,2.79,0.0,1.23,0.0,0.0
( 2023/02/09 19:29:32.066) #left_data: ,3.36,3.95,4.45,2.79,0.0,1.23,0.0,0.0
( 2023/02/09 19:29:32.132) #left_data: ,4.4,5.18,4.8,3.25,0.11,2.26,0.63,0.08
( 2023/02/09 19:29:32.199) #left_data: ,4.3,4.12,3.7,2.34,0.01,0.27,0.47,0.0
( 2023/02/09 19:29:32.264) #left_data: ,4.3,4.12,3.7,2.34,0.01,0.27,0.47,0.0
( 2023/02/09 19:29:32.323) #left_data: ,3.62,3.08,2.61,1.89,0.03,0.34,1.02,0.12
( 2023/02/09 19:29:32.384) #left_data: ,3.51,2.26,2.13,1.8,0.02,0.41,1.08,0.1
( 2023/02/09 19:29:32.450) #left_data: ,3.51,2.26,2.13,1.8,0.02,0.41,1.08,0.1
( 2023/02/09 19:29:32.519) #left_data: ,3.51,2.26,2.13,1.8,0.02,0.41,1.08,0.1
( 2023/02/09 19:29:32.585) #left_data: ,4.49,2.5,2.67,1.99,0.0,0.38,0.0,0.0
( 2023/02/09 19:29:32.643) #left_data: ,3.99,1.19,1.0,0.9,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:32.702) #left_data: ,3.99,1.19,1.0,0.9,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:32.766) #left_data: ,0.17,0.0,0.05,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:32.834) #left_data: ,0.12,0.0,0.06,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:32.897) #left_data: ,0.13,0.0,0.06,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:32.956) #left_data: ,0.19,0.0,0.06,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:33.016) #left_data: ,0.14,0.07,0.1,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:33.079) #left_data: ,0.14,0.11,0.15,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:33.150) #left_data: ,0.16,0.02,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:33.220) #left_data: ,2.98,0.2,1.39,1.24,0.0,0.01,0.0,0.0
( 2023/02/09 19:29:33.284) #left_data: ,4.59,4.59,4.8,3.36,0.03,1.99,0.0,0.0
( 2023/02/09 19:29:33.344) #left_data: ,4.4,4.59,4.35,2.98,0.25,3.01,0.67,0.21
( 2023/02/09 19:29:33.406) #left_data: ,4.12,4.17,4.12,2.82,0.07,2.36,0.05,0.0
( 2023/02/09 19:29:33.473) #left_data: ,4.03,3.86,3.91,2.73,0.04,1.63,0.0,0.0
( 2023/02/09 19:29:33.546) #left_data: ,3.95,3.78,3.86,2.67,0.01,0.85,0.0,0.0
( 2023/02/09 19:29:33.612) #left_data: ,4.3,4.17,3.78,2.47,0.02,0.44,0.0,0.0
( 2023/02/09 19:29:33.672) #left_data: ,5.24,4.49,3.82,2.11,0.05,0.82,0.07,0.0
( 2023/02/09 19:29:33.734) #left_data: ,6.13,4.45,3.95,2.11,0.0,1.03,0.0,0.0
( 2023/02/09 19:29:33.800) #left_data: ,6.72,3.86,3.86,1.89,0.0,0.68,0.0,0.0
( 2023/02/09 19:29:33.869) #left_data: ,6.65,1.28,3.05,1.55,0.0,0.42,0.0,0.0
( 2023/02/09 19:29:33.933) #left_data: ,4.3,0.0,0.96,0.76,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:33.992) #left_data: ,4.3,0.0,0.96,0.76,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:34.055) #left_data: ,0.32,0.0,0.0,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:34.123) #left_data: ,0.19,0.0,0.0,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:34.194) #left_data: ,0.22,0.0,0.0,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:34.261) #left_data: ,0.16,0.0,0.0,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:34.320) #left_data: ,0.16,0.0,0.0,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:34.382) #left_data: ,0.15,0.0,0.01,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:34.451) #left_data: ,0.13,0.0,0.02,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:34.519) #left_data: ,0.0,0.0,0.0,0.07,0.0,0.08,0.73,1.18
( 2023/02/09 19:29:34.584) #left_data: ,0.15,0.0,0.06,0.51,0.0,0.71,3.55,3.47
( 2023/02/09 19:29:34.645) #left_data: ,0.15,0.0,0.06,0.51,0.0,0.71,3.55,3.47
( 2023/02/09 19:29:34.705) #left_data: ,0.33,0.05,0.17,0.65,0.0,1.08,4.49,4.4
( 2023/02/09 19:29:34.771) #left_data: ,0.45,0.33,0.74,0.99,0.0,0.88,4.85,4.59
( 2023/02/09 19:29:34.841) #left_data: ,0.01,0.88,1.61,1.04,0.04,2.01,3.62,2.34
( 2023/02/09 19:29:34.909) #left_data: ,0.01,0.88,1.61,1.04,0.04,2.01,3.62,2.34
( 2023/02/09 19:29:34.970) #left_data: ,1.8,2.39,2.58,1.51,0.04,1.65,1.63,1.11
( 2023/02/09 19:29:35.029) #left_data: ,3.25,3.18,3.22,1.65,0.02,1.01,1.22,0.51
( 2023/02/09 19:29:35.090) #left_data: ,3.95,3.7,3.47,1.61,0.01,0.3,0.78,0.15
( 2023/02/09 19:29:35.157) #left_data: ,4.3,3.43,3.58,1.57,0.0,1.22,0.39,0.02
( 2023/02/09 19:29:35.225) #left_data: ,4.9,2.79,3.62,1.85,0.0,1.18,0.08,0.0
( 2023/02/09 19:29:35.289) #left_data: ,5.86,2.76,3.74,1.76,0.0,0.65,0.0,0.0
( 2023/02/09 19:29:35.348) #left_data: ,6.49,3.32,4.12,2.06,0.0,0.58,0.0,0.0
( 2023/02/09 19:29:35.409) #left_data: ,6.34,1.85,3.51,2.28,0.0,0.42,0.0,0.0
( 2023/02/09 19:29:35.479) #left_data: ,6.34,1.85,3.51,2.28,0.0,0.42,0.0,0.0
( 2023/02/09 19:29:35.549) #left_data: ,0.59,0.04,0.49,0.73,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:35.614) #left_data: ,0.18,0.0,0.04,0.19,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:35.674) #left_data: ,0.18,0.0,0.04,0.19,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:35.735) #left_data: ,0.23,0.0,0.04,0.18,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:35.803) #left_data: ,0.39,0.0,0.01,0.1,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:35.872) #left_data: ,0.4,0.0,0.02,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:35.937) #left_data: ,0.4,0.0,0.02,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:36.000) #left_data: ,0.35,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:36.061) #left_data: ,0.84,0.04,0.18,0.12,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:36.127) #left_data: ,4.12,4.08,4.96,3.32,0.0,0.81,0.0,0.0
( 2023/02/09 19:29:36.194) #left_data: ,5.24,4.96,4.96,3.29,0.05,2.34,0.33,0.08
( 2023/02/09 19:29:36.262) #left_data: ,5.36,4.8,4.69,2.92,0.04,1.65,0.49,0.03
( 2023/02/09 19:29:36.320) #left_data: ,5.36,4.8,4.69,2.92,0.04,1.65,0.49,0.03
( 2023/02/09 19:29:36.380) #left_data: ,4.59,3.66,4.26,2.73,0.0,0.9,0.13,0.0
( 2023/02/09 19:29:36.447) #left_data: ,3.11,2.23,3.95,3.01,0.0,0.98,0.0,0.0
( 2023/02/09 19:29:36.514) #left_data: ,3.11,2.23,3.95,3.01,0.0,0.98,0.0,0.0
( 2023/02/09 19:29:36.578) #left_data: ,2.89,1.07,3.66,3.74,0.02,2.47,0.58,0.01
( 2023/02/09 19:29:36.636) #left_data: ,3.11,0.81,3.55,4.03,0.02,2.67,0.73,0.0
( 2023/02/09 19:29:36.696) #left_data: ,3.11,0.81,3.55,4.03,0.02,2.67,0.73,0.0
( 2023/02/09 19:29:36.758) #left_data: ,3.47,0.73,3.4,4.12,0.0,2.23,0.09,0.0
( 2023/02/09 19:29:36.826) #left_data: ,4.8,1.02,3.62,3.43,0.0,0.51,0.0,0.0
( 2023/02/09 19:29:36.894) #left_data: ,4.8,0.55,0.86,0.87,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:36.954) #left_data: ,1.09,0.0,0.12,0.32,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:37.017) #left_data: ,0.13,0.0,0.05,0.07,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:37.077) #left_data: ,0.13,0.0,0.05,0.07,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:37.142) #left_data: ,0.2,0.0,0.04,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:37.220) #left_data: ,0.19,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:37.278) #left_data: ,0.34,0.01,0.09,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:37.337) #left_data: ,0.34,0.01,0.09,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:37.404) #left_data: ,0.24,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:37.474) #left_data: ,5.66,4.9,4.3,3.62,0.02,1.8,0.08,0.0
( 2023/02/09 19:29:37.542) #left_data: ,5.66,4.9,4.3,3.62,0.02,1.8,0.08,0.0
( 2023/02/09 19:29:37.608) #left_data: ,3.66,2.79,3.25,3.58,0.06,2.06,1.08,0.18
( 2023/02/09 19:29:37.668) #left_data: ,3.01,2.28,2.58,2.98,0.03,1.32,0.93,0.15
( 2023/02/09 19:29:37.731) #left_data: ,3.01,2.28,2.58,2.98,0.03,1.32,0.93,0.15
( 2023/02/09 19:29:37.797) #left_data: ,2.34,1.57,1.85,2.39,0.02,1.04,0.06,0.45
( 2023/02/09 19:29:37.867) #left_data: ,2.42,1.57,1.8,2.34,0.01,0.94,0.19,0.46
( 2023/02/09 19:29:37.932) #left_data: ,3.05,2.26,2.23,2.64,0.01,1.01,1.08,0.05
( 2023/02/09 19:29:37.996) #left_data: ,3.74,2.53,2.53,2.7,0.0,1.16,0.0,0.0
( 2023/02/09 19:29:38.058) #left_data: ,3.74,2.53,2.53,2.7,0.0,1.16,0.0,0.0
( 2023/02/09 19:29:38.125) #left_data: ,4.45,1.34,0.02,0.93,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:38.193) #left_data: ,0.54,0.48,0.28,0.17,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:38.256) #left_data: ,0.17,0.0,0.04,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:38.315) #left_data: ,0.17,0.0,0.04,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:38.376) #left_data: ,0.19,0.0,0.05,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:38.442) #left_data: ,0.26,0.0,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:38.510) #left_data: ,0.26,0.0,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:38.575) #left_data: ,0.2,0.01,0.08,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:38.633) #left_data: ,0.27,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:38.694) #left_data: ,2.61,1.11,2.95,1.26,0.0,0.2,0.0,0.0
( 2023/02/09 19:29:38.758) #left_data: ,2.61,1.11,2.95,1.26,0.0,0.2,0.0,0.0
( 2023/02/09 19:29:38.822) #left_data: ,5.12,4.75,4.45,3.22,0.09,2.28,0.3,0.43
( 2023/02/09 19:29:38.882) #left_data: ,5.12,4.75,4.45,3.22,0.09,2.28,0.3,0.43
( 2023/02/09 19:29:38.944) #left_data: ,5.12,4.75,4.45,3.22,0.09,2.28,0.3,0.43
( 2023/02/09 19:29:39.003) #left_data: ,4.35,3.82,3.32,2.03,0.02,0.61,0.86,0.15
( 2023/02/09 19:29:39.063) #left_data: ,3.95,3.29,2.76,1.69,0.01,0.46,1.08,0.3
( 2023/02/09 19:29:39.130) #left_data: ,4.3,3.4,2.85,1.57,0.0,0.1,0.74,0.08
( 2023/02/09 19:29:39.197) #left_data: ,4.64,3.55,3.08,2.06,0.02,0.5,0.91,0.06
( 2023/02/09 19:29:39.269) #left_data: ,5.12,3.62,3.43,2.64,0.01,0.76,0.71,0.0
( 2023/02/09 19:29:39.329) #left_data: ,5.24,3.62,3.66,3.05,0.0,0.87,0.33,0.0
( 2023/02/09 19:29:39.391) #left_data: ,5.24,3.62,3.66,3.05,0.0,0.87,0.33,0.0
( 2023/02/09 19:29:39.460) #left_data: ,4.8,1.89,1.32,0.18,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:39.525) #left_data: ,2.18,0.66,0.47,0.29,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:39.587) #left_data: ,0.28,0.0,0.05,0.09,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:39.648) #left_data: ,0.25,0.0,0.05,0.1,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:39.708) #left_data: ,0.25,0.0,0.05,0.1,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:39.774) #left_data: ,0.28,0.0,0.06,0.1,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:39.840) #left_data: ,0.3,0.0,0.06,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:39.904) #left_data: ,0.2,0.0,0.11,0.07,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:39.964) #left_data: ,0.14,0.08,0.16,0.1,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:40.025) #left_data: ,0.12,0.08,0.13,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:40.090) #left_data: ,0.12,0.04,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:40.159) #left_data: ,0.71,0.09,0.16,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:40.222) #left_data: ,4.59,3.55,4.17,1.21,0.0,0.06,0.0,0.0
( 2023/02/09 19:29:40.281) #left_data: ,5.12,5.99,5.48,3.11,0.01,1.02,0.0,0.0
( 2023/02/09 19:29:40.342) #left_data: ,4.45,5.66,4.45,2.28,0.21,1.59,1.22,0.46
( 2023/02/09 19:29:40.407) #left_data: ,4.17,5.36,3.99,1.47,0.03,1.17,0.17,0.01
( 2023/02/09 19:29:40.474) #left_data: ,3.86,5.12,3.55,1.07,0.03,1.12,0.31,0.04
( 2023/02/09 19:29:40.539) #left_data: ,3.47,5.07,3.18,0.98,0.07,0.15,0.09,0.48
( 2023/02/09 19:29:40.597) #left_data: ,3.7,5.12,3.32,1.09,0.1,0.4,0.82,0.67
( 2023/02/09 19:29:40.655) #left_data: ,4.03,5.24,3.4,0.91,0.06,1.25,0.98,0.16
( 2023/02/09 19:29:40.716) #left_data: ,4.03,5.24,3.4,0.91,0.06,1.25,0.98,0.16
( 2023/02/09 19:29:40.784) #left_data: ,4.64,2.58,1.92,1.04,0.0,0.05,0.0,0.0
( 2023/02/09 19:29:40.852) #left_data: ,3.15,0.37,0.47,0.29,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:40.916) #left_data: ,0.28,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:40.980) #left_data: ,0.19,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:41.041) #left_data: ,0.17,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:41.108) #left_data: ,0.15,0.0,0.04,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:41.177) #left_data: ,0.13,0.0,0.05,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:41.241) #left_data: ,0.11,0.0,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:41.299) #left_data: ,0.13,0.0,0.05,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:41.358) #left_data: ,0.11,0.02,0.06,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:41.425) #left_data: ,0.08,0.03,0.07,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:41.492) #left_data: ,0.07,0.05,0.06,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:41.557) #left_data: ,0.01,0.05,0.02,0.0,0.0,0.0,0.1,0.18
( 2023/02/09 19:29:41.616) #left_data: ,0.0,0.0,0.02,0.15,0.0,0.17,2.44,2.42
( 2023/02/09 19:29:41.677) #left_data: ,0.14,0.03,0.08,0.45,0.0,0.67,3.7,3.22
( 2023/02/09 19:29:41.743) #left_data: ,0.46,0.22,0.21,0.52,0.0,0.92,5.01,4.45
( 2023/02/09 19:29:41.812) #left_data: ,0.53,0.65,0.47,0.53,0.0,1.13,5.92,5.54
( 2023/02/09 19:29:41.877) #left_data: ,0.64,0.03,0.61,0.45,0.01,1.08,6.27,5.6
( 2023/02/09 19:29:41.935) #left_data: ,0.8,1.14,0.83,0.59,0.02,1.25,5.86,5.01
( 2023/02/09 19:29:41.996) #left_data: ,0.88,2.03,1.1,0.77,0.02,0.33,5.48,4.45
( 2023/02/09 19:29:42.063) #left_data: ,0.99,2.5,0.12,0.91,0.02,0.49,5.24,3.74
( 2023/02/09 19:29:42.131) #left_data: ,0.99,2.5,0.12,0.91,0.02,0.49,5.24,3.74
( 2023/02/09 19:29:42.198) #left_data: ,1.18,3.47,1.87,0.62,0.04,1.19,2.82,0.84
( 2023/02/09 19:29:42.257) #left_data: ,3.11,3.58,2.61,1.28,0.01,0.78,0.95,0.33
( 2023/02/09 19:29:42.315) #left_data: ,3.11,3.58,2.61,1.28,0.01,0.78,0.95,0.33
( 2023/02/09 19:29:42.373) #left_data: ,4.49,3.51,3.25,1.53,0.0,0.54,0.0,0.0
( 2023/02/09 19:29:42.439) #left_data: ,0.67,0.0,0.07,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:42.505) #left_data: ,0.67,0.0,0.07,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:42.568) #left_data: ,0.67,0.0,0.07,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:42.628) #left_data: ,0.22,0.0,0.05,0.09,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:42.688) #left_data: ,0.2,0.0,0.06,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:42.754) #left_data: ,0.2,0.0,0.06,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:42.825) #left_data: ,0.08,0.05,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:42.891) #left_data: ,0.11,0.1,0.08,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:42.951) #left_data: ,0.13,0.1,0.11,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:43.012) #left_data: ,0.13,0.1,0.11,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:43.078) #left_data: ,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:43.144) #left_data: ,5.66,2.85,2.7,0.75,0.0,0.02,0.0,0.0
( 2023/02/09 19:29:43.205) #left_data: ,5.66,2.85,2.7,0.75,0.0,0.02,0.0,0.0
( 2023/02/09 19:29:43.265) #left_data: ,7.13,5.66,4.49,1.11,0.05,0.22,0.61,0.09
( 2023/02/09 19:29:43.322) #left_data: ,6.88,5.48,4.03,0.33,0.0,0.71,0.1,0.0
( 2023/02/09 19:29:43.380) #left_data: ,6.88,5.48,4.03,0.33,0.0,0.71,0.1,0.0
( 2023/02/09 19:29:43.440) #left_data: ,5.86,5.12,3.08,1.11,0.0,0.44,0.1,0.0
( 2023/02/09 19:29:43.506) #left_data: ,4.64,3.7,1.63,0.96,0.0,0.6,0.32,0.48
( 2023/02/09 19:29:43.569) #left_data: ,4.64,3.7,1.63,0.96,0.0,0.6,0.32,0.48
( 2023/02/09 19:29:43.628) #left_data: ,5.18,3.58,2.03,0.0,0.02,0.83,0.96,0.51
( 2023/02/09 19:29:43.687) #left_data: ,5.24,3.29,2.34,0.78,0.01,1.01,0.1,0.16
( 2023/02/09 19:29:43.754) #left_data: ,5.3,3.01,2.5,1.09,0.0,0.54,0.0,0.0
( 2023/02/09 19:29:43.828) #left_data: ,5.48,1.69,1.0,0.47,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:43.893) #left_data: ,1.37,0.73,0.17,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:43.953) #left_data: ,0.28,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:44.017) #left_data: ,0.25,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:44.084) #left_data: ,0.31,0.0,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:44.155) #left_data: ,0.31,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:44.222) #left_data: ,0.31,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:44.282) #left_data: ,0.29,0.07,0.11,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:44.343) #left_data: ,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:44.408) #left_data: ,2.44,1.08,0.66,0.8,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:44.476) #left_data: ,2.44,1.08,0.66,0.8,0.0,0.0,0.0,0.0
( 2023/02/09 19:29:44.541) #left_data: ,4.85,4.35,4.9,3.78,0.05,2.85,0.17,0.01
( 2023/02/09 19:29:44.600) #left_data: ,4.85,4.35,4.9,3.78,0.05,2.85,0.17,0.01
( 2023/02/09 19:29:44.659) #left_data: ,3.62,3.05,4.3,3.55,0.05,2.98,0.45,0.1
( 2023/02/09 19:29:44.724) #left_data: ,2.61,0.41,3.29,3.29,0.0,2.08,0.0,0.0
( 2023/02/09 19:29:44.808) #left_data: ,3.18,0.54,3.32,3.25,0.0,1.49,0.0,0.0
( 2023/02/09 19:29:44.873) #left_data: ,3.4,0.27,3.4,3.55,0.0,1.57,0.0,0.0
( 2023/02/09 19:29:44.931) #left_data: ,3.82,0.02,3.62,3.95,0.0,1.57,0.0,0.0
( 2023/02/09 19:29:44.991) #left_data: ,4.12,1.09,3.11,3.99,0.0,1.07,0.0,0.0
